x,y,species cloglog values
1.0,1.0,2.1609326E-4
2.0,2.0,0.18372336
3.0,3.0,0.1013956
4.0,4.0,0.08568025
5.0,5.0,0.06475313
6.0,6.0,0.011200085
7.0,7.0,6.264489E-4
8.0,8.0,0.1305123
9.0,9.0,2.0787435E-5
10.0,10.0,8.0054124E-5
11.0,11.0,0.06782296
12.0,12.0,3.8624625E-4
13.0,13.0,0.95041996
14.0,14.0,0.29288125
15.0,15.0,0.0013184815
16.0,16.0,0.010917769
17.0,17.0,6.836822E-4
18.0,18.0,0.008031019
19.0,19.0,0.017988091
20.0,20.0,0.0049444023
21.0,21.0,0.029240886
22.0,22.0,0.0021162245
23.0,23.0,0.055696595
24.0,24.0,0.29046854
25.0,25.0,1.4131534E-5
26.0,26.0,6.0670904E-4
27.0,27.0,0.001387815
28.0,28.0,0.14089453
29.0,29.0,0.17355591
30.0,30.0,1.2587737E-5
31.0,31.0,0.5684549
32.0,32.0,6.3768873E-4
33.0,33.0,0.0072120056
34.0,34.0,0.9670513
35.0,35.0,0.1089056
36.0,36.0,0.010227628
37.0,37.0,0.9376433
38.0,38.0,8.3498296E-4
39.0,39.0,0.38066563
40.0,40.0,0.042296305
41.0,41.0,0.08154549
42.0,42.0,0.07546194
43.0,43.0,0.044411812
44.0,44.0,0.013803317
45.0,45.0,2.82755E-5
46.0,46.0,0.028206777
47.0,47.0,0.016144987
48.0,48.0,0.039217103
49.0,49.0,0.07144988
50.0,50.0,2.828431E-5
51.0,51.0,0.059393335
52.0,52.0,0.006530972
53.0,53.0,0.0059615145
54.0,54.0,1.4449397E-4
55.0,55.0,0.00960216
56.0,56.0,0.02892646
57.0,57.0,0.59148246
58.0,58.0,0.44355437
59.0,59.0,0.15595748
60.0,60.0,0.5427953
61.0,61.0,0.34128514
62.0,62.0,5.594981E-6
63.0,63.0,0.0025469312
64.0,64.0,0.45345092
65.0,65.0,6.074607E-6
66.0,66.0,2.5870872E-4
67.0,67.0,4.0044066E-5
68.0,68.0,0.7434551
69.0,69.0,0.0038375405
70.0,70.0,0.01822758
71.0,71.0,0.014681454
72.0,72.0,0.023038598
73.0,73.0,0.050987765
74.0,74.0,0.004851983
75.0,75.0,0.36162317
76.0,76.0,5.0906906E-6
77.0,77.0,3.5872366E-5
78.0,78.0,4.288053E-4
79.0,79.0,0.7185608
80.0,80.0,6.550368E-5
81.0,81.0,0.26637197
82.0,82.0,9.5507516E-5
83.0,83.0,0.1068944
84.0,84.0,2.6392197E-5
85.0,85.0,0.41283038
86.0,86.0,0.560832
87.0,87.0,0.07299553
88.0,88.0,0.008137315
89.0,89.0,0.06967379
90.0,90.0,0.10726042
91.0,91.0,0.18819341
92.0,92.0,0.079126865
93.0,93.0,0.0021864919
94.0,94.0,0.11198888
95.0,95.0,0.0013355742
96.0,96.0,8.0980425E-4
97.0,97.0,0.13050002
98.0,98.0,0.65649915
99.0,99.0,0.9954738
100.0,100.0,0.027373172
101.0,101.0,2.6657863E-4
102.0,102.0,4.2961988E-6
103.0,103.0,0.0030158116
104.0,104.0,0.030134708
105.0,105.0,0.0024321985
106.0,106.0,0.114513025
107.0,107.0,0.03484987
108.0,108.0,0.008977426
109.0,109.0,1.00534335E-5
110.0,110.0,0.003940011
111.0,111.0,0.007347353
112.0,112.0,0.043947536
113.0,113.0,0.013641756
114.0,114.0,0.3395636
115.0,115.0,0.0018547348
116.0,116.0,1.0878455E-4
117.0,117.0,4.7017256E-4
118.0,118.0,3.4048053E-4
119.0,119.0,0.69531196
120.0,120.0,0.5337553
121.0,121.0,0.0021032337
122.0,122.0,0.0018123616
123.0,123.0,0.124340884
124.0,124.0,1.4753647E-4
125.0,125.0,0.11413914
126.0,126.0,1.19114484E-4
127.0,127.0,0.051070012
128.0,128.0,0.0016386547
129.0,129.0,0.002065272
130.0,130.0,0.35862508
131.0,131.0,0.3171516
132.0,132.0,0.017595822
133.0,133.0,0.04514404
134.0,134.0,0.118966155
135.0,135.0,0.0053428346
136.0,136.0,4.7593192E-5
137.0,137.0,0.013292648
138.0,138.0,0.045918744
139.0,139.0,0.00576476
140.0,140.0,0.018004062
141.0,141.0,0.06723576
142.0,142.0,4.291715E-5
143.0,143.0,0.12201474
144.0,144.0,0.037839998
145.0,145.0,8.7965623E-4
146.0,146.0,0.01657323
147.0,147.0,9.016164E-4
148.0,148.0,0.047558337
