Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.00714E-4,0.02007137,0.007520693,1,0,0
2.92814E-4,0.049352734,0.010952699,0.98,0,0
3.59786E-4,0.0853313,0.013440883,0.96,0,0
6.76994E-4,0.153030704,0.025141231,0.94,0,0
9.59307E-4,0.248961405,0.035437691,0.92,0,0
1.18444E-3,0.36740509,0.043570585,0.9,0,0
2.91705E-3,0.659109792,0.103909728,0.88,0,0
3.63649E-3,1.022759097,0.127832223,0.86,0,0
3.64417E-3,1.387176134,0.128084029,0.84,0,0
4.15677E-3,1.802852874,0.144733103,0.82,0,0
4.64879E-3,2.267731568,0.160414721,0.8,0,0
4.85725E-3,2.75345618,0.166971696,0.78,0,0
5.12554E-3,3.266010268,0.175335458,0.76,0,0
6.10915E-3,3.87692527,0.205286395,0.74,0,0
6.54479E-3,4.531404021,0.218201618,0.72,0,0
7.6439E-3,5.295794236,0.249861631,0.7,0,0
1.12204E-2,6.417833226,0.344275262,0.68,0,0
1.1226E-2,7.540431551,0.344413195,0.66,0,0
1.32202E-2,8.862455347,0.391787652,0.64,0,0
1.84462E-2,10.707078915,0.500320363,0.62,0,0
1.94591E-2,12.652992467,0.518998388,0.6,0,0
1.9763E-2,14.629288997,0.524463725,0.58,0.04,0
1.99901E-2,16.628300493,0.52850912,0.56,0.04,0
2.04912E-2,18.67742431,0.537312523,0.54,0.04,0
2.08593E-2,20.763356024,0.543673812,0.52,0.04,0
2.08593E-2,22.849287739,0.543673812,0.48,0.04,0
2.12472E-2,24.974005806,0.550282413,0.48,0.12,0
2.25467E-2,27.228675664,0.571734574,0.46,0.16,0
2.31101E-2,29.539687518,0.580714461,0.44,0.16,0
2.34384E-2,31.883530927,0.58586013,0.42,0.2,0
2.39414E-2,34.27767072,0.593620842,0.4,0.2,0
2.49069E-2,36.768362064,0.608113501,0.38,0.24,0
2.58304E-2,39.351406872,0.621492134,0.36,0.28,0
2.80015E-2,42.151553807,0.651171017,0.34,0.32,0
2.89214E-2,45.043690098,0.663033564,0.32,0.36,0
3.21795E-2,48.261640069,0.701896616,0.3,0.4,0
3.26891E-2,51.530554432,0.707556364,0.28,0.44,0
3.28344E-2,54.813995954,0.709149879,0.26,0.48,0
3.31474E-2,58.128735897,0.712553624,0.24,0.52,0
3.40171E-2,61.530446847,0.721804156,0.22,0.56,0
3.5177E-2,65.048143695,0.733679236,0.2,0.6,0
3.59218E-2,68.640322126,0.741036294,0.18,0.64,0
3.64081E-2,72.281133202,0.745730045,0.16,0.68,0
3.65326E-2,75.934391966,0.74691769,0.14,0.72,0
3.77422E-2,79.708610584,0.758173598,0.12,0.76,0
3.78909E-2,83.497702283,0.759522591,0.1,0.8,0
3.97558E-2,87.473281149,0.775811822,0.08,0.84,0
4.0518E-2,91.52508145,0.78214758,0.06,0.88,0
4.18464E-2,95.709716492,0.792764278,0.04,0.92,0
4.29028E-2,100,0.800837501,0.02,0.96,0
