x,y,species cloglog values
1.0,1.0,0.58586
2.0,2.0,0.025141222
3.0,3.0,0.20528646
4.0,4.0,0.34441292
5.0,5.0,0.5244641
6.0,6.0,0.013440879
7.0,7.0,0.24986184
8.0,8.0,0.04357053
9.0,9.0,0.34427518
10.0,10.0,0.39178774
11.0,11.0,0.035437737
12.0,12.0,0.53731257
13.0,13.0,0.010952688
14.0,14.0,0.5717346
15.0,15.0,0.5003204
16.0,16.0,0.1669717
17.0,17.0,0.16041486
18.0,18.0,0.007520685
19.0,19.0,0.21820188
20.0,20.0,0.12808403
21.0,21.0,0.103909664
22.0,22.0,0.5285059
23.0,23.0,0.1447331
24.0,24.0,0.12783238
25.0,25.0,0.17533526
