x,y,species cloglog values
1.0,1.0,0.19888596
2.0,2.0,0.09452622
3.0,3.0,0.24602537
4.0,4.0,0.08698611
5.0,5.0,0.08591752
6.0,6.0,0.2612475
7.0,7.0,0.04033515
8.0,8.0,0.03904689
9.0,9.0,0.11564776
10.0,10.0,0.13534342
11.0,11.0,0.73069626
12.0,12.0,0.09237429
13.0,13.0,0.47026438
14.0,14.0,0.05694288
15.0,15.0,0.6958292
16.0,16.0,0.7068943
17.0,17.0,0.15807652
18.0,18.0,0.18957686
19.0,19.0,0.069526084
20.0,20.0,0.28297085
21.0,21.0,0.021858029
22.0,22.0,0.069871075
23.0,23.0,0.17164473
24.0,24.0,0.14592531
25.0,25.0,0.5777835
