x,y,species cloglog values
1.0,1.0,0.21473593
2.0,2.0,0.16304241
3.0,3.0,0.39712843
4.0,4.0,0.08487416
5.0,5.0,0.6109252
6.0,6.0,0.2513165
7.0,7.0,0.037126794
8.0,8.0,0.035075795
9.0,9.0,0.0077132713
10.0,10.0,0.011174126
11.0,11.0,0.5594112
12.0,12.0,0.11388806
13.0,13.0,0.23593886
14.0,14.0,0.017157063
15.0,15.0,0.15169168
16.0,16.0,0.34614488
17.0,17.0,0.10726373
18.0,18.0,0.14287525
19.0,19.0,0.08274455
20.0,20.0,0.13699697
21.0,21.0,0.024058051
22.0,22.0,0.1679408
23.0,23.0,0.09086477
24.0,24.0,0.4454381
25.0,25.0,0.19573542
