x,y,species cloglog values
1.0,1.0,0.27621856
2.0,2.0,0.004480857
3.0,3.0,0.1831081
4.0,4.0,0.0029874905
5.0,5.0,0.0027669752
6.0,6.0,0.028445885
7.0,7.0,0.09474901
8.0,8.0,0.009537889
9.0,9.0,0.022267815
10.0,10.0,0.010480492
11.0,11.0,0.29648298
12.0,12.0,0.16475329
13.0,13.0,0.26618478
14.0,14.0,0.30775252
15.0,15.0,0.022716332
16.0,16.0,0.010689307
17.0,17.0,3.492665E-4
18.0,18.0,0.15752663
19.0,19.0,0.0018654382
20.0,20.0,0.040510736
21.0,21.0,0.009784998
22.0,22.0,0.016820109
23.0,23.0,0.18295099
24.0,24.0,0.26973185
25.0,25.0,0.024032941
26.0,26.0,0.78063923
27.0,27.0,0.68323195
28.0,28.0,0.22881752
29.0,29.0,0.031983607
30.0,30.0,0.009787583
31.0,31.0,0.02938169
32.0,32.0,0.0068520503
33.0,33.0,0.10872328
34.0,34.0,0.08824337
35.0,35.0,0.004425046
36.0,36.0,0.004072591
37.0,37.0,0.071783215
38.0,38.0,0.5301924
39.0,39.0,0.02059087
40.0,40.0,0.009090187
41.0,41.0,0.29097202
42.0,42.0,0.2520205
43.0,43.0,9.4727104E-5
44.0,44.0,0.5954619
45.0,45.0,0.64467
46.0,46.0,0.0033380876
47.0,47.0,0.0023251858
48.0,48.0,0.09627094
49.0,49.0,0.0074943304
50.0,50.0,0.020874312
51.0,51.0,0.050185353
52.0,52.0,0.42498776
53.0,53.0,1.9262405E-4
54.0,54.0,0.13820624
55.0,55.0,0.0027504903
56.0,56.0,0.22979018
57.0,57.0,0.5709799
58.0,58.0,0.108843684
59.0,59.0,0.2171364
60.0,60.0,0.37214863
61.0,61.0,0.08039166
62.0,62.0,2.0654897E-4
63.0,63.0,0.015574165
64.0,64.0,0.11785987
65.0,65.0,0.020528834
66.0,66.0,0.00687867
67.0,67.0,1.4513235E-4
68.0,68.0,0.0168686
69.0,69.0,0.31281066
70.0,70.0,0.1280053
71.0,71.0,0.45654196
72.0,72.0,0.01194653
73.0,73.0,0.5232469
74.0,74.0,0.040080562
75.0,75.0,3.7815265E-4
76.0,76.0,0.018925522
77.0,77.0,0.30126813
78.0,78.0,0.2783359
79.0,79.0,0.40249458
80.0,80.0,0.45220986
81.0,81.0,5.9399445E-4
82.0,82.0,0.0037578247
83.0,83.0,0.42719242
84.0,84.0,0.5491743
85.0,85.0,0.34869063
86.0,86.0,0.042670418
87.0,87.0,0.035657857
88.0,88.0,8.7831856E-4
89.0,89.0,0.4593031
90.0,90.0,0.016451897
91.0,91.0,0.16762166
92.0,92.0,0.017404605
93.0,93.0,5.168493E-4
94.0,94.0,0.03480769
95.0,95.0,8.25852E-5
96.0,96.0,0.025953395
97.0,97.0,0.015070876
98.0,98.0,0.4690678
99.0,99.0,0.030206561
100.0,100.0,0.5453982
101.0,101.0,0.0685295
102.0,102.0,0.48264566
103.0,103.0,0.028684653
104.0,104.0,0.04041876
105.0,105.0,0.016101059
106.0,106.0,2.103366E-4
107.0,107.0,3.291701E-4
108.0,108.0,0.0060872603
109.0,109.0,0.3283781
110.0,110.0,0.022285467
111.0,111.0,4.7629006E-4
112.0,112.0,0.019464621
113.0,113.0,0.5381124
114.0,114.0,0.5876465
115.0,115.0,0.07378592
116.0,116.0,0.5028133
117.0,117.0,0.027677976
118.0,118.0,1.1253876E-4
119.0,119.0,0.001196617
120.0,120.0,0.0022209326
121.0,121.0,0.37335008
122.0,122.0,0.008303516
123.0,123.0,0.073635794
124.0,124.0,0.4767769
125.0,125.0,0.292785
126.0,126.0,0.04302866
127.0,127.0,5.5490003E-4
128.0,128.0,0.0010702064
129.0,129.0,0.23312828
130.0,130.0,0.052386492
131.0,131.0,0.12836543
132.0,132.0,0.048485514
133.0,133.0,5.6373497E-4
134.0,134.0,0.011420407
135.0,135.0,1.7416553E-4
136.0,136.0,0.62300444
137.0,137.0,0.0036753498
138.0,138.0,0.10614952
139.0,139.0,0.006379899
140.0,140.0,0.0023584813
141.0,141.0,0.05928084
142.0,142.0,0.0076425057
143.0,143.0,0.025837047
144.0,144.0,0.2806506
145.0,145.0,0.10702165
146.0,146.0,0.04485144
147.0,147.0,0.2799444
148.0,148.0,0.83555055
