X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.022238617911466148,23.370602925792827,0.5439195348282475
2.0,2.0,train,0.036734023708853016,69.15430375241631,0.7265987530891419
3.0,3.0,train,0.040216279568900275,80.847957355175,0.7582251267448143
4.0,4.0,train,0.023653763909998956,30.281618381548526,0.5661449024401691
5.0,5.0,train,0.021161765544218752,21.146377444636023,0.5262474292142022
6.0,6.0,train,0.054997289748274544,99.99997717801598,0.8565200063556355
7.0,7.0,train,0.020698571213579983,16.948438594306452,0.5184369098377809
8.0,8.0,train,0.04347632598094646,89.24760159369343,0.7845092099867748
9.0,9.0,train,0.02866353024577737,35.86224935262147,0.6364736806266849
10.0,10.0,train,0.04051938804388711,84.89979408381708,0.7607984667258243
11.0,11.0,train,0.03792788170111393,72.9469584719968,0.7378822249625168
12.0,12.0,train,0.032347716380762025,51.46754758090534,0.6808090468045462
13.0,13.0,train,0.03152455748677926,45.004911060288634,0.6713973214190092
14.0,14.0,train,0.030079540639761742,41.85263670879933,0.6541993222194004
15.0,15.0,train,0.03227735694597614,48.23255489682781,0.6800152271441643
16.0,16.0,train,0.027140779630973073,32.995802756934296,0.6163966417372265
17.0,17.0,train,0.022503534210567642,25.62097789284617,0.5481650496608976
18.0,18.0,train,0.02081706514744435,19.029800160150828,0.5204471628310022
19.0,19.0,train,0.034561119419139315,58.3107704178952,0.704800870481608
20.0,20.0,train,0.03501516272330009,61.81184951437521,0.709494899780371
21.0,21.0,train,0.03668689111895979,65.4808065727951,0.7261434583689251
22.0,22.0,train,0.038793705518984145,76.8264027579267,0.7457729159081642
23.0,23.0,train,0.02047571720748084,14.879008573263201,0.5146333295195891
24.0,24.0,train,0.05252684509845268,94.50037142138412,0.8434447030999643
25.0,25.0,train,0.029824223539937883,38.84487133842078,0.6510683882732875
