x,y,species cloglog values
1.0,1.0,0.17075789
2.0,2.0,0.07738976
3.0,3.0,0.10288365
4.0,4.0,0.3550731
5.0,5.0,0.101134345
6.0,6.0,0.28634766
7.0,7.0,0.23080598
8.0,8.0,0.2573366
9.0,9.0,0.7348006
10.0,10.0,0.12273441
11.0,11.0,0.09120816
12.0,12.0,0.24689953
13.0,13.0,0.27395725
14.0,14.0,0.19729249
15.0,15.0,0.5637
16.0,16.0,0.6309858
17.0,17.0,0.28775993
18.0,18.0,0.05443503
19.0,19.0,0.10345579
20.0,20.0,0.69467
21.0,21.0,0.0620597
22.0,22.0,0.108078286
23.0,23.0,0.39686742
24.0,24.0,0.16955599
25.0,25.0,0.064835526
