X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.03787612771261679,53.393652188051604,0.7009767591822469
2.0,2.0,train,0.040610666300476536,61.38185271239908,0.7259356970349232
3.0,3.0,train,0.031109694747098782,32.01205721926695,0.6290047442473242
4.0,4.0,train,0.037650923917906594,45.83223630137281,0.698822657819115
5.0,5.0,train,0.041090184886207796,69.57777152233791,0.7300925933092592
6.0,6.0,train,0.030961868592835614,28.900443907752894,0.6272526032692429
7.0,7.0,train,0.044726496083705505,99.99996850734799,0.7596303295977234
8.0,8.0,train,0.03774667610439994,49.60501998553891,0.6997404288081471
9.0,9.0,train,0.044170257390114855,95.52601557668487,0.7553307869658562
10.0,10.0,train,0.039273141162483795,57.321013369779116,0.7139993772852846
11.0,11.0,train,0.0440293102545249,91.11064589059175,0.7542291529333076
12.0,12.0,train,0.03083295694264257,25.80496261217987,0.6257178972657873
13.0,13.0,train,0.04372545852972521,86.70705720644702,0.7518373650521936
14.0,14.0,train,0.03375287067210993,38.55170129628528,0.6589794433191363
15.0,15.0,train,0.02336620644933976,17.291523870693553,0.5251499139629363
16.0,16.0,train,0.018294095413574553,10.493419204280807,0.44182996741570635
17.0,17.0,train,0.028114707152267077,22.721723869627112,0.5918441202021871
18.0,18.0,train,0.022041357964060718,12.697546923752881,0.5046689498921746
19.0,19.0,train,0.041342638846401686,73.71241703147476,0.7322556941253284
20.0,20.0,train,0.026187271576810982,19.910218656760883,0.5659834230161086
21.0,21.0,train,0.03514453296060419,42.06625102013441,0.6737754307330044
22.0,22.0,train,0.043038774095710136,78.0161301453784,0.7463459937618199
23.0,23.0,train,0.04318651900288288,82.33500193165625,0.7475376691128988
24.0,24.0,train,0.04087081100168473,65.46924217132802,0.7281987466256057
