Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.81731E-7,0.000018173,0.000023882,1,0,0
2.55695E-7,0.000043743,0.000033601,0.996153846,0,0
8.59302E-7,0.000129673,0.000112917,0.992307692,0,0
1.48727E-6,0.0002784,0.000195428,0.988461538,0,0
2.14868E-6,0.000646608,0.000282325,0.980769231,0,0
2.70255E-6,0.001158436,0.000355088,0.973076923,0,0
4.59668E-6,0.002809647,0.000603883,0.953846154,0,0
9.38866E-6,0.005830425,0.001233034,0.938461538,0,0
1.24302E-5,0.010463532,0.001632162,0.923076923,0,0
2.68459E-5,0.026120367,0.003521697,0.892307692,0,0
6.57381E-5,0.056429285,0.008601661,0.869230769,0,0
8.33182E-5,0.101757387,0.010889406,0.846153846,0,0
1.38454E-4,0.202100182,0.018030234,0.811538462,0,0
1.87238E-4,0.306098937,0.024305286,0.788461538,0,0
2.0508E-4,0.403662512,0.026590302,0.769230769,0,0
2.45901E-4,0.520061213,0.031798197,0.75,0,0
2.77264E-4,0.627428184,0.035780414,0.734615385,0.007246377,0
3.2057E-4,0.717993896,0.041252195,0.723076923,0.007246377,0
3.2296E-4,0.750289915,0.041553271,0.719230769,0.007246377,0
3.35967E-4,0.816828711,0.043190167,0.711538462,0.007246377,0
3.73376E-4,0.925696379,0.047882352,0.7,0.007246377,0
4.08309E-4,1.007259362,0.052243186,0.692307692,0.007246377,0
4.69078E-4,1.141405012,0.059781654,0.680769231,0.007246377,0
5.32936E-4,1.241973143,0.067638723,0.673076923,0.007246377,0
5.485E-4,1.350986396,0.069543731,0.665384615,0.007246377,0
5.49014E-4,1.405887793,0.069606616,0.661538462,0.007246377,0
5.87812E-4,1.521883523,0.074338186,0.653846154,0.007246377,0
6.62595E-4,1.785521302,0.083390655,0.638461538,0.007246377,0
7.39522E-4,2.070606141,0.092610156,0.623076923,0.007246377,0
7.86912E-4,2.302741183,0.098243478,0.611538462,0.007246377,0
8.75244E-4,2.560072456,0.108650641,0.6,0.007246377,0
9.15013E-4,2.832434235,0.113296781,0.588461538,0.007246377,0
9.82283E-4,3.027978811,0.121100922,0.580769231,0.007246377,0
1.14076E-3,3.360034112,0.139215382,0.569230769,0.007246377,0
1.40446E-3,3.617564507,0.16853394,0.561538462,0.007246377,0
1.4562E-3,3.763184812,0.174168554,0.557692308,0.007246377,0
1.54114E-3,4.066401025,0.183335009,0.55,0.007246377,0
1.66591E-3,4.387988336,0.196616041,0.542307692,0.007246377,0
1.75466E-3,4.563454468,0.205931859,0.538461538,0.007246377,0
1.88035E-3,4.751489723,0.21894016,0.534615385,0.014492754,0
1.91076E-3,5.131591145,0.222054763,0.526923077,0.014492754,0
2.19503E-3,5.351094089,0.250580425,0.523076923,0.014492754,0
2.38616E-3,5.589710146,0.269169312,0.519230769,0.014492754,0
2.41639E-3,5.831349429,0.272067086,0.515384615,0.014492754,0
2.60553E-3,6.091902528,0.289937067,0.511538462,0.02173913,0
2.60682E-3,6.352584575,0.29005738,0.507692308,0.02173913,0
2.7823E-3,6.63081408,0.306241138,0.503846154,0.028985507,0
2.81355E-3,6.912168916,0.309084633,0.5,0.028985507,0
2.89014E-3,7.201182796,0.316003825,0.496153846,0.028985507,0
2.91296E-3,7.492478302,0.318051621,0.492307692,0.036231884,0
3.11976E-3,7.804454095,0.336335138,0.488461538,0.036231884,0
3.19708E-3,8.124162453,0.343044903,0.484615385,0.050724638,0
3.21353E-3,8.445515922,0.344463638,0.480769231,0.050724638,0
3.36693E-3,8.782209397,0.357546172,0.476923077,0.050724638,0
3.65545E-3,9.147754759,0.381448962,0.473076923,0.057971014,0
3.65784E-3,9.513539125,0.381643208,0.469230769,0.057971014,0
3.82493E-3,9.896031928,0.395072571,0.465384615,0.057971014,0
4.04798E-3,10.300829764,0.412546733,0.461538462,0.057971014,0
4.09972E-3,11.520397778,0.41652786,0.45,0.079710145,0
4.14856E-3,12.345226144,0.420260484,0.442307692,0.094202899,0
4.17344E-3,13.177425672,0.42215249,0.434615385,0.108695652,0
4.26874E-3,13.604299735,0.429344569,0.430769231,0.108695652,0
4.48807E-3,14.053106272,0.445557353,0.426923077,0.108695652,0
4.70568E-3,14.972480545,0.461188257,0.419230769,0.123188406,0
4.73168E-3,15.445648094,0.463025967,0.415384615,0.123188406,0
4.84088E-3,15.929736237,0.470677115,0.411538462,0.130434783,0
5.33275E-3,16.463010828,0.503808951,0.407692308,0.130434783,0
5.33275E-3,16.996285418,0.503808951,0.4,0.130434783,0
5.34176E-3,17.530461714,0.504396569,0.4,0.144927536,0
5.35791E-3,18.066252718,0.505447097,0.396153846,0.144927536,0
