X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
2.0,2.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
3.0,3.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
4.0,4.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
5.0,5.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
6.0,6.0,train,0.01193762596288228,42.702100370003116,0.5913523172702149
7.0,7.0,train,0.0030650010268994587,6.643539670711439,0.20528143300465362
8.0,8.0,train,0.0031633129688542236,8.817399580407997,0.21111692827699857
9.0,9.0,train,0.0031267587855358806,7.875671139178645,0.20895220509719847
10.0,10.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
11.0,11.0,train,0.00720752443993255,18.332013618519493,0.4174327947804638
12.0,12.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
13.0,13.0,train,0.04626566227630431,85.06802324188104,0.9688299241063351
14.0,14.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
15.0,15.0,train,0.021681662730250566,76.3606497743983,0.8031595557213533
16.0,16.0,train,0.004056281078349126,11.59389287502636,0.2621969464472942
17.0,17.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
18.0,18.0,train,0.0016087528755627072,2.557500254237639,0.11361143139879215
19.0,19.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
20.0,20.0,train,0.00542333821997673,17.068851395189682,0.3340625547843108
21.0,21.0,train,0.005310637169587819,16.526522463687726,0.32841247279753827
22.0,22.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
23.0,23.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
24.0,24.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
25.0,25.0,train,0.0031267587855358806,7.875671139178645,0.20895220509719847
26.0,26.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
27.0,27.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
28.0,28.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
29.0,29.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
30.0,30.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
31.0,31.0,train,0.019453493815067537,74.19251256962335,0.7673749940522706
32.0,32.0,train,0.0016087528755627072,2.557500254237639,0.11361143139879215
33.0,33.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
34.0,34.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
35.0,35.0,train,0.004056281078349126,11.59389287502636,0.2621969464472942
36.0,36.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
37.0,37.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
38.0,38.0,train,0.004056281078349126,11.59389287502636,0.2621969464472942
39.0,39.0,train,0.004056281078349126,11.59389287502636,0.2621969464472942
40.0,40.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
41.0,41.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
42.0,42.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
43.0,43.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
44.0,44.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
45.0,45.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
46.0,46.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
47.0,47.0,train,0.00720752443993255,18.332013618519493,0.4174327947804638
48.0,48.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
49.0,49.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
50.0,50.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
51.0,51.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
52.0,52.0,train,0.0030650010268994587,6.643539670711439,0.20528143300465362
53.0,53.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
54.0,54.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
55.0,55.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
56.0,56.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
57.0,57.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
58.0,58.0,train,0.00720752443993255,18.332013618519493,0.4174327947804638
59.0,59.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
60.0,60.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
61.0,61.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
62.0,62.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
63.0,63.0,train,0.003271121116467214,9.465328972778227,0.21746684345405143
64.0,64.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
65.0,65.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
66.0,66.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
67.0,67.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
68.0,68.0,train,6.105288588139222E-4,0.8069663999710205,0.04473661634401749
69.0,69.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
70.0,70.0,train,0.0030650010268994587,6.643539670711439,0.20528143300465362
71.0,71.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
72.0,72.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
73.0,73.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
74.0,74.0,train,0.0035015293648033136,10.483500406640054,0.2308670951683589
75.0,75.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
76.0,76.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
77.0,77.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
78.0,78.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
79.0,79.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
80.0,80.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
81.0,81.0,train,0.013261661766679268,62.34637417804698,0.6299651182796007
82.0,82.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
83.0,83.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
84.0,84.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
85.0,85.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
86.0,86.0,train,1.6327657059737077E-4,0.2224914230045888,0.012165393609376074
87.0,87.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
88.0,88.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
89.0,89.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
90.0,90.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
91.0,91.0,train,0.0030650010268994587,6.643539670711439,0.20528143300465362
92.0,92.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
93.0,93.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
94.0,94.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
95.0,95.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
96.0,96.0,train,0.003271121116467214,9.465328972778227,0.21746684345405143
97.0,97.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
98.0,98.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
99.0,99.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
100.0,100.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
101.0,101.0,train,0.004056281078349126,11.59389287502636,0.2621969464472942
102.0,102.0,train,0.0031267587855358806,7.875671139178645,0.20895220509719847
103.0,103.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
104.0,104.0,train,0.0030256392926757704,5.730175130370119,0.20293295793900623
105.0,105.0,train,0.010461896163368707,38.09398592200363,0.5435490789809023
106.0,106.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
107.0,107.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
108.0,108.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
109.0,109.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
110.0,110.0,train,0.0012337129522979875,2.096108149970642,0.08833717030915222
111.0,111.0,train,0.012803190931557499,43.98236764776053,0.6170262469916822
112.0,112.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
113.0,113.0,train,0.012803190931557499,43.98236764776053,0.6170262469916822
114.0,114.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
115.0,115.0,train,0.04626566227630431,85.06802324188104,0.9688299241063351
116.0,116.0,train,0.00542333821997673,17.068851395189682,0.3340625547843108
117.0,117.0,train,0.07982456116999016,99.99996999198017,0.9974813528121763
118.0,118.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
119.0,119.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
120.0,120.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
121.0,121.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
122.0,122.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
123.0,123.0,train,0.009442644488167421,31.292811262095896,0.5073055550980365
124.0,124.0,train,0.004116361854107723,13.628006874872632,0.2655124980655946
125.0,125.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
126.0,126.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
127.0,127.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
128.0,128.0,train,0.007350921186743726,20.51972753100366,0.4236616841650226
129.0,129.0,train,0.0048441100781445,15.505296906574126,0.3045094181404191
130.0,130.0,train,0.0035015293648033136,10.483500406640054,0.2308670951683589
131.0,131.0,train,0.0030256392926757704,5.730175130370119,0.20293295793900623
132.0,132.0,train,0.007975515029847034,29.443077275431573,0.45002529783573764
133.0,133.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
134.0,134.0,train,0.013131581313102695,46.57571070874376,0.6263390882523185
135.0,135.0,train,0.06949540784003842,92.0175502268197,0.9945367438221625
136.0,136.0,train,0.00456335480914844,14.084373542194314,0.2897164644586787
137.0,137.0,train,0.04080754001766626,80.4414737390212,0.9530714774865152
