x,y,species cloglog values
1.0,1.0,9.2515364E-7
2.0,2.0,0.02061834
3.0,3.0,0.15485124
4.0,4.0,6.760186E-4
5.0,5.0,9.78999E-6
6.0,6.0,7.975128E-4
7.0,7.0,0.99453676
8.0,8.0,0.11379712
9.0,9.0,0.013375941
10.0,10.0,0.0014693534
11.0,11.0,1.7365605E-4
12.0,12.0,0.03096306
13.0,13.0,0.11971946
14.0,14.0,0.0021395723
15.0,15.0,0.22552201
16.0,16.0,0.29878557
17.0,17.0,0.04994511
18.0,18.0,0.67307496
19.0,19.0,0.06846378
20.0,20.0,0.0010889855
21.0,21.0,0.032823164
22.0,22.0,0.0027131354
23.0,23.0,0.20395689
24.0,24.0,2.3723229E-4
25.0,25.0,0.08766296
26.0,26.0,0.0015150963
27.0,27.0,0.012413096
28.0,28.0,0.046451837
29.0,29.0,0.5711973
30.0,30.0,0.0023101221
31.0,31.0,3.0027272E-4
32.0,32.0,4.324927E-5
33.0,33.0,0.0069617727
34.0,34.0,5.00241E-4
35.0,35.0,0.018204933
36.0,36.0,9.5363026E-7
37.0,37.0,1.1048505E-4
38.0,38.0,0.00669141
39.0,39.0,0.17705101
40.0,40.0,0.13054277
41.0,41.0,0.07985754
42.0,42.0,5.227714E-4
43.0,43.0,0.006927398
44.0,44.0,2.054325E-4
45.0,45.0,0.21377482
46.0,46.0,2.4842197E-5
47.0,47.0,3.596413E-5
48.0,48.0,3.8827555E-5
49.0,49.0,0.11010676
50.0,50.0,0.17933328
51.0,51.0,7.077244E-5
52.0,52.0,7.504639E-7
53.0,53.0,0.00644254
54.0,54.0,0.081896566
55.0,55.0,0.06985767
56.0,56.0,4.821741E-7
57.0,57.0,0.96882993
58.0,58.0,7.7568875E-5
59.0,59.0,0.44524962
60.0,60.0,0.0026298014
61.0,61.0,9.2973607E-4
62.0,62.0,3.0238074E-5
63.0,63.0,0.0059370985
64.0,64.0,0.17978331
65.0,65.0,0.1417143
66.0,66.0,1.5295489E-6
67.0,67.0,0.0064238505
68.0,68.0,0.58879864
69.0,69.0,6.842689E-5
70.0,70.0,0.19133203
71.0,71.0,3.7760332E-5
72.0,72.0,0.73631656
73.0,73.0,0.42369518
74.0,74.0,0.4927422
75.0,75.0,0.05377454
76.0,76.0,0.0010065658
77.0,77.0,0.2932913
78.0,78.0,0.13738282
79.0,79.0,0.02718117
80.0,80.0,0.06899545
81.0,81.0,0.014415887
82.0,82.0,0.018828193
83.0,83.0,2.4781347E-4
84.0,84.0,2.7525102E-5
85.0,85.0,0.0019288196
86.0,86.0,0.0029235322
87.0,87.0,0.54354906
88.0,88.0,0.011045302
89.0,89.0,1.9051147E-7
90.0,90.0,0.0014943008
91.0,91.0,0.07381088
92.0,92.0,0.11361143
93.0,93.0,1.7828617E-4
94.0,94.0,0.23341113
95.0,95.0,1.2287124E-5
96.0,96.0,4.82508E-5
97.0,97.0,0.0049194493
98.0,98.0,0.00529788
99.0,99.0,0.006084051
100.0,100.0,0.05247394
101.0,101.0,0.9530715
102.0,102.0,0.056172088
103.0,103.0,0.0041376115
104.0,104.0,5.18922E-4
105.0,105.0,0.010993801
106.0,106.0,0.02504828
107.0,107.0,2.1017237E-5
108.0,108.0,0.168037
109.0,109.0,0.030099709
110.0,110.0,0.539264
111.0,111.0,2.3528232E-4
112.0,112.0,0.00686208
113.0,113.0,0.005666578
114.0,114.0,1.601743E-6
115.0,115.0,0.5613609
116.0,116.0,0.18415125
117.0,117.0,7.388838E-5
118.0,118.0,0.012165394
119.0,119.0,6.890697E-4
120.0,120.0,0.003284939
121.0,121.0,2.9298826E-7
122.0,122.0,1.1218818E-5
123.0,123.0,8.871528E-8
124.0,124.0,0.0045480374
125.0,125.0,0.054655917
126.0,126.0,0.0035866548
127.0,127.0,7.298379E-4
128.0,128.0,6.011319E-4
129.0,129.0,0.0010232049
130.0,130.0,0.044736616
131.0,131.0,0.027865682
132.0,132.0,1.46161E-6
133.0,133.0,0.029622762
134.0,134.0,0.0010734161
135.0,135.0,3.0936953E-4
136.0,136.0,0.02640356
137.0,137.0,0.99748135
138.0,138.0,0.3075034
139.0,139.0,0.023763886
140.0,140.0,0.025027042
141.0,141.0,0.011470278
142.0,142.0,0.0013065728
143.0,143.0,1.21995945E-4
144.0,144.0,8.697642E-4
145.0,145.0,0.0029775682
146.0,146.0,0.010418601
147.0,147.0,0.191522
148.0,148.0,2.5261315E-5
