Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.54989E-10,0.000000085,0.000000101,1,0,0
3.55217E-9,0.000000441,0.000000421,0.995951417,0,0
6.4009E-9,0.000001081,0.000000759,0.991902834,0,0
1.14507E-8,0.000003233,0.000001357,0.983805668,0,0
2.38218E-8,0.000011727,0.000002823,0.967611336,0,0
7.71307E-8,0.000031348,0.00000914,0.955465587,0,0
1.09249E-7,0.000053035,0.000012947,0.947368421,0,0
3.32547E-7,0.000104746,0.000039408,0.939271255,0,0
3.93653E-7,0.000251302,0.000046649,0.923076923,0,0
1.13877E-6,0.000575253,0.000134941,0.906882591,0,0
2.07757E-6,0.001072809,0.000246172,0.894736842,0,0
3.34355E-6,0.002799342,0.000396149,0.870445344,0,0
6.33924E-6,0.005167767,0.00075095,0.850202429,0,0
1.34E-5,0.010582232,0.00158671,0.829959514,0,0
2.91529E-5,0.026424965,0.003448803,0.801619433,0,0
4.1076E-5,0.050269975,0.004855884,0.773279352,0,0
6.76581E-5,0.105139675,0.007985766,0.732793522,0,0
1.30823E-4,0.209223553,0.015383602,0.692307692,0.00729927,0
1.64414E-4,0.300135737,0.019295266,0.668016194,0.00729927,0
2.64701E-4,0.423501151,0.030881486,0.643724696,0.00729927,0
3.46027E-4,0.513442542,0.040176515,0.631578947,0.00729927,0
4.0384E-4,0.627157036,0.046729914,0.619433198,0.00729927,0
4.38246E-4,0.711673114,0.050608814,0.611336032,0.00729927,0
4.55584E-4,0.75723148,0.052557419,0.607287449,0.00729927,0
4.6008E-4,0.80323949,0.053062131,0.603238866,0.00729927,0
5.48837E-4,0.910456072,0.062969947,0.5951417,0.00729927,0
6.53937E-4,1.040914369,0.074568159,0.587044534,0.00729927,0
7.3323E-4,1.114237343,0.083223343,0.582995951,0.00729927,0
8.42585E-4,1.277444054,0.095027306,0.574898785,0.00729927,0
9.91727E-4,1.376616763,0.110881384,0.570850202,0.00729927,0
1.00241E-3,1.476858191,0.112006728,0.566801619,0.00729927,0
1.03282E-3,1.580140575,0.115201016,0.562753036,0.00729927,0
1.0613E-3,1.792175497,0.118181406,0.55465587,0.00729927,0
1.22443E-3,2.026717574,0.135065646,0.546558704,0.01459854,0
1.56557E-3,2.339740347,0.169334579,0.538461538,0.01459854,0
1.68182E-3,2.507922755,0.180699684,0.534412955,0.01459854,0
1.80168E-3,2.861202955,0.192254603,0.526315789,0.01459854,0
1.87361E-3,3.048564234,0.199110663,0.522267206,0.01459854,0
2.14592E-3,3.462478559,0.224542592,0.51417004,0.01459854,0
2.18897E-3,3.895967407,0.228488554,0.506072874,0.02919708,0
2.18897E-3,4.114864293,0.228488554,0.497975709,0.02919708,0
2.27332E-3,4.342196618,0.236162484,0.497975709,0.04379562,0
2.30007E-3,4.572203768,0.238579865,0.493927126,0.04379562,0
2.43721E-3,5.045932383,0.250854563,0.48582996,0.058394161,0
2.4775E-3,5.293682539,0.254422611,0.481781377,0.065693431,0
2.48161E-3,5.541843251,0.254785267,0.477732794,0.065693431,0
2.55871E-3,5.797714539,0.261563591,0.473684211,0.065693431,0
2.6191E-3,6.059624672,0.266829225,0.469635628,0.065693431,0
2.62247E-3,6.321871205,0.267121446,0.465587045,0.065693431,0
2.73217E-3,6.595087869,0.276587318,0.461538462,0.065693431,0
2.74359E-3,6.869447019,0.277566086,0.457489879,0.072992701,0
2.89059E-3,7.432865488,0.290042215,0.449392713,0.087591241,0
2.92876E-3,7.725741829,0.293246359,0.44534413,0.094890511,0
2.93074E-3,8.018815369,0.293411501,0.441295547,0.094890511,0
3.00819E-3,8.319634354,0.299867419,0.437246964,0.094890511,0
3.16122E-3,8.635755926,0.312449427,0.433198381,0.094890511,0
3.2015E-3,8.955905617,0.315723646,0.429149798,0.094890511,0
3.27782E-3,9.28368809,0.321885173,0.425101215,0.102189781,0
3.34559E-3,9.618247051,0.327308952,0.421052632,0.102189781,0
3.51935E-3,9.97018223,0.341019154,0.417004049,0.109489051,0
3.61323E-3,10.331504734,0.348309329,0.412955466,0.109489051,0
3.61323E-3,11.776794749,0.348309329,0.392712551,0.109489051,0
4.04154E-3,12.180948658,0.380561973,0.392712551,0.145985401,0
4.16589E-3,12.597537475,0.389623277,0.388663968,0.145985401,0
4.95325E-3,13.092862924,0.443998967,0.384615385,0.175182482,0
5.44694E-3,13.63755676,0.475594203,0.380566802,0.175182482,0
5.45946E-3,14.18350265,0.476371711,0.376518219,0.182481752,0
5.60502E-3,14.744004984,0.485326898,0.372469636,0.189781022,0
5.69151E-3,16.43416107,0.490575147,0.360323887,0.211678832,0
5.77244E-3,17.011405103,0.495437259,0.356275304,0.211678832,0
5.94113E-3,17.605518181,0.505423653,0.352226721,0.211678832,0
6.55249E-3,18.260767627,0.539988324,0.348178138,0.211678832,0
6.74027E-3,22.866291022,0.550111456,0.319838057,0.262773723,0
6.83753E-3,29.616284188,0.555267033,0.279352227,0.335766423,0
7.10691E-3,30.326974971,0.569239991,0.275303644,0.335766423,0
7.11965E-3,31.749630641,0.569889894,0.267206478,0.350364964,0
7.32036E-3,32.481666467,0.579999388,0.263157895,0.350364964,0
7.74538E-3,33.256204447,0.600629728,0.259109312,0.350364964,0
7.74538E-3,39.452508292,0.600629728,0.222672065,0.350364964,0
7.75225E-3,40.2277329,0.600954559,0.222672065,0.416058394,0
7.7653E-3,41.004262576,0.601571233,0.218623482,0.423357664,0
8.28692E-3,48.045191828,0.625454256,0.182186235,0.489051095,0
8.33561E-3,48.878752537,0.627609104,0.178137652,0.489051095,0
8.35544E-3,49.714296537,0.628483306,0.174089069,0.489051095,0
8.79449E-3,50.593745115,0.64731875,0.170040486,0.489051095,0
8.81152E-3,54.113243039,0.648030047,0.153846154,0.518248175,0
8.81152E-3,54.994395227,0.648030047,0.145748988,0.518248175,0
9.29612E-3,55.924007346,0.667673351,0.145748988,0.532846715,0
9.80238E-3,56.904245298,0.687024717,0.141700405,0.540145985,0
9.81976E-3,62.787411318,0.687668777,0.117408907,0.583941606,0
9.81976E-3,81.444960272,0.687668777,0.036437247,0.583941606,0
9.83791E-3,82.428647641,0.688339791,0.036437247,0.729927007,0
1.02449E-2,83.453241047,0.703014303,0.032388664,0.751824818,0
1.05218E-2,84.505417588,0.712600455,0.028340081,0.759124088,0
1.2624E-2,85.767822421,0.775978431,0.024291498,0.759124088,0
1.27611E-2,87.043936568,0.779588531,0.020242915,0.759124088,0
2.52098E-2,89.564914802,0.949586021,0.016194332,0.759124088,0
2.52138E-2,92.0862924,0.949609675,0.012145749,0.788321168,0
5.39233E-2,99.999995744,0.998322048,0.004048583,0.802919708,0
5.39233E-2,100,0.998322052,0.004048583,1,0
