Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.28233E-3,0.128232756,0.050857194,1,0,0
2.35793E-3,0.364025278,0.091515329,0.98,0,0
2.75697E-3,0.639722142,0.106152388,0.96,0,0
3.03139E-3,0.942861483,0.116081303,0.94,0,0
3.04746E-3,1.247607929,0.116659336,0.92,0,0
3.97069E-3,1.644676836,0.149238453,0.9,0,0
4.18614E-3,2.063290696,0.156666743,0.88,0,0
4.2476E-3,2.488050198,0.158773729,0.86,0,0
4.39285E-3,2.92733497,0.163732707,0.84,0,0
4.42718E-3,3.370052856,0.164900506,0.82,0,0
4.73959E-3,3.844012182,0.175452856,0.8,0,0
7.19547E-3,4.56355878,0.253892129,0.78,0,0
7.66266E-3,5.329824695,0.26794657,0.76,0.04,0
9.69171E-3,6.298995785,0.325978005,0.74,0.04,0
1.19083E-2,7.489824615,0.384128143,0.72,0.04,0
1.23695E-2,8.72677133,0.395581379,0.7,0.04,0
1.29763E-2,10.024404768,0.410328829,0.68,0.04,0
1.34497E-2,11.369370636,0.42158084,0.66,0.04,0
1.4973E-2,12.866673807,0.456357836,0.64,0.04,0
1.81838E-2,14.685052364,0.522960002,0.62,0.04,0
1.86538E-2,16.550428546,0.531999028,0.6,0.08,0
1.92774E-2,18.478163919,0.543728688,0.58,0.08,0
2.02287E-2,20.501030351,0.561058847,0.56,0.12,0
2.07012E-2,22.571145764,0.569420026,0.54,0.16,0
2.11403E-2,24.685179247,0.577048881,0.52,0.16,0
2.15923E-2,26.844407422,0.584758403,0.5,0.2,0
2.2323E-2,29.0767085,0.596927344,0.48,0.2,0
2.35581E-2,31.432521993,0.616690715,0.46,0.2,0
2.40846E-2,33.840978287,0.624816812,0.44,0.2,0
2.42192E-2,36.262895593,0.626866889,0.42,0.24,0
2.53239E-2,38.79528142,0.643273284,0.4,0.28,0
2.56434E-2,41.359619854,0.647882841,0.38,0.32,0
2.60478E-2,43.964402683,0.653632128,0.36,0.36,0
2.63665E-2,46.601054168,0.658096146,0.34,0.36,0
2.64064E-2,49.241698182,0.65865133,0.32,0.4,0
2.66356E-2,51.905255986,0.661820239,0.3,0.44,0
2.69178E-2,54.597035062,0.665682757,0.28,0.48,0
2.79951E-2,57.396548487,0.68002654,0.26,0.52,0
3.0276E-2,60.424150753,0.708396062,0.24,0.56,0
3.07262E-2,63.496771464,0.713690857,0.22,0.6,0
3.47678E-2,66.973548438,0.757120871,0.2,0.64,0
3.4971E-2,70.470645409,0.759121458,0.18,0.68,0
3.55292E-2,74.023560547,0.764532585,0.16,0.72,0
3.55676E-2,77.580323259,0.764901067,0.14,0.76,0
3.57361E-2,81.153933384,0.766507764,0.12,0.8,0
3.60968E-2,84.763608478,0.769910376,0.1,0.8,0
3.69874E-2,88.462345825,0.778102204,0.08,0.84,0
3.77053E-2,92.232871164,0.784492389,0.06,0.88,0
3.83201E-2,96.064884475,0.789819204,0.04,0.92,0
3.93512E-2,100,0.798457305,0.02,0.96,0
