x,y,species cloglog values
1.0,1.0,0.3635697
2.0,2.0,0.072882265
3.0,3.0,0.10763439
4.0,4.0,0.27533358
5.0,5.0,0.5404431
6.0,6.0,0.021104326
7.0,7.0,0.041143157
8.0,8.0,0.53057575
9.0,9.0,0.43992355
10.0,10.0,0.42711735
11.0,11.0,0.2376836
12.0,12.0,0.4777758
13.0,13.0,0.2769638
14.0,14.0,0.018456042
15.0,15.0,0.24015372
16.0,16.0,0.3351178
17.0,17.0,0.01052022
18.0,18.0,0.028932957
19.0,19.0,0.7280604
20.0,20.0,0.077231705
21.0,21.0,0.035379197
22.0,22.0,0.5198938
23.0,23.0,0.24009378
24.0,24.0,0.15481275
25.0,25.0,0.5367412
