Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.91152E-3,0.291152419,0.069788264,1,0,0
3.26925E-3,0.618077202,0.07801973,0.96875,0,0
3.45229E-3,0.96330606,0.082203411,0.9375,0,0
3.62786E-3,1.326092281,0.086198579,0.90625,0,0
5.85617E-3,1.911709046,0.1354179,0.875,0,0
5.95308E-3,2.507016638,0.137497217,0.84375,0,0
8.29245E-3,3.336261708,0.186202465,0.8125,0,0
9.18732E-3,4.25499405,0.204097588,0.78125,0,0
1.38833E-2,5.643328465,0.291752293,0.75,0,0
1.57455E-2,7.217874306,0.323775115,0.71875,0,0
1.59187E-2,8.809741622,0.326679259,0.6875,0,0
1.73408E-2,10.543817923,0.350055525,0.65625,0,0
2.45212E-2,12.995933956,0.456258143,0.625,0.0625,0
2.67444E-2,15.670374314,0.485480542,0.59375,0.0625,0
2.80403E-2,18.47440198,0.501783542,0.5625,0.0625,0
2.81615E-2,21.290551798,0.503281917,0.53125,0.0625,0
2.92434E-2,24.214892364,0.516456963,0.5,0.125,0
3.02184E-2,27.236736969,0.528030974,0.46875,0.125,0
3.15426E-2,30.39099369,0.543306386,0.4375,0.1875,0
3.48931E-2,33.880308574,0.579787569,0.40625,0.25,0
3.64544E-2,37.525747196,0.595776441,0.375,0.25,0
4.66994E-2,42.195683391,0.686622117,0.34375,0.3125,0
4.81665E-2,47.012329358,0.697840031,0.3125,0.375,0
4.8361E-2,51.848432859,0.69929734,0.28125,0.4375,0
5.63889E-2,57.487326517,0.753675062,0.25,0.5,0
5.66102E-2,63.148348846,0.755025724,0.21875,0.5625,0
5.66423E-2,68.812583366,0.755221169,0.1875,0.625,0
6.10888E-2,74.921459366,0.780824147,0.15625,0.6875,0
6.15467E-2,81.076131573,0.783304024,0.125,0.75,0
6.22906E-2,87.305189328,0.78727236,0.09375,0.8125,0
6.34442E-2,93.649608415,0.793283421,0.0625,0.875,0
6.35039E-2,100,0.79358996,0.03125,0.9375,0
