x,y,species cloglog values
1.0,1.0,0.08590451
2.0,2.0,0.0766782
3.0,3.0,0.14911456
4.0,4.0,0.06670313
5.0,5.0,0.061890695
6.0,6.0,0.018928057
7.0,7.0,0.3757952
8.0,8.0,0.086493954
9.0,9.0,0.2749537
10.0,10.0,0.41976967
11.0,11.0,0.12605767
12.0,12.0,0.18318537
13.0,13.0,0.22025861
14.0,14.0,0.16931643
15.0,15.0,0.151582
16.0,16.0,0.6876397
17.0,17.0,0.21413721
18.0,18.0,0.70614904
19.0,19.0,0.21543022
20.0,20.0,0.04070755
21.0,21.0,0.25630167
22.0,22.0,0.59507656
23.0,23.0,0.08906435
24.0,24.0,0.75013036
25.0,25.0,0.038176276
