Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
5.14953E-4,0.051495307,0.018928063,1,0,0
1.04891E-3,0.156386011,0.038176282,0.98,0,0
1.11992E-3,0.268377924,0.040707544,0.96,0,0
1.72164E-3,0.440542344,0.061890709,0.94,0,0
1.86024E-3,0.626566128,0.066703111,0.92,0,0
2.1498E-3,0.841546448,0.076678196,0.9,0,0
2.42043E-3,1.083589402,0.085904456,0.88,0,0
2.43781E-3,1.327370827,0.086493979,0.86,0,0
2.51375E-3,1.578745448,0.089064409,0.84,0,0
3.63093E-3,1.941838547,0.126057686,0.82,0,0
4.35142E-3,2.376980838,0.149114561,0.8,0,0
4.42968E-3,2.819948995,0.151582046,0.78,0,0
4.99893E-3,3.319842253,0.169316429,0.76,0,0
5.45264E-3,3.86510636,0.183185364,0.74,0,0
6.49362E-3,4.514468344,0.214137133,0.72,0,0
6.538E-3,5.16826801,0.215430218,0.7,0,0
6.70435E-3,5.838703235,0.2202587,0.68,0,0
7.97968E-3,6.636671717,0.256301553,0.66,0,0
8.66416E-3,7.503087268,0.27495372,0.64,0,0
9.64897E-3,8.467983898,0.300972589,0.62,0,0
1.26997E-2,9.737956283,0.375795016,0.6,0.04,0
1.46683E-2,11.204790842,0.419769837,0.58,0.04,0
1.98908E-2,13.193874782,0.52199445,0.56,0.04,0
2.43621E-2,15.630083365,0.595076561,0.54,0.08,0
2.47517E-2,18.10525497,0.60088917,0.52,0.08,0
2.50306E-2,20.608318756,0.604998886,0.5,0.12,0
2.55698E-2,23.165302902,0.612824075,0.48,0.16,0
2.56319E-2,25.728491698,0.61371452,0.46,0.2,0
2.77059E-2,28.499083603,0.642329895,0.44,0.24,0
2.78158E-2,31.280667892,0.643785925,0.42,0.28,0
2.83913E-2,34.119794585,0.651311713,0.4,0.32,0
2.89263E-2,37.012428722,0.658167044,0.38,0.36,0
2.93593E-2,39.948361933,0.663615703,0.36,0.4,0
2.96464E-2,42.913003193,0.667180292,0.34,0.44,0
3.04125E-2,45.95425375,0.676508825,0.32,0.48,0
3.12339E-2,49.07764473,0.6862206,0.3,0.52,0
3.13561E-2,52.213250713,0.687639709,0.28,0.56,0
3.29051E-2,55.503763394,0.705089276,0.26,0.56,0
3.30021E-2,58.803977219,0.706149051,0.24,0.6,0
3.42298E-2,62.22696221,0.719236331,0.22,0.6,0
3.45588E-2,65.682843039,0.722642885,0.2,0.64,0
3.55126E-2,69.234106599,0.732288438,0.18,0.68,0
3.66569E-2,72.899792944,0.743417879,0.16,0.72,0
3.73712E-2,76.636915345,0.750130338,0.14,0.76,0
3.77372E-2,80.410633437,0.753500722,0.12,0.76,0
3.77672E-2,84.187354568,0.753775268,0.1,0.8,0
3.93583E-2,88.123180425,0.767892137,0.08,0.84,0
3.93922E-2,92.062398809,0.768184163,0.06,0.88,0
3.9395E-2,96.001896617,0.7682082,0.04,0.92,0
3.9981E-2,100,0.773194799,0.02,0.96,0
