Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.3027E-4,0.093026965,0.021178582,1,0,0
2.10034E-3,0.303060654,0.047180712,0.96875,0,0
2.98067E-3,0.601128101,0.066287884,0.9375,0,0
3.88275E-3,0.989402786,0.085469395,0.90625,0,0
3.98571E-3,1.387973722,0.087633563,0.875,0,0
4.91344E-3,1.879317969,0.106904063,0.84375,0,0
6.56033E-3,2.535350939,0.140115447,0.8125,0,0
8.04141E-3,3.339492136,0.168927078,0.78125,0,0
8.57621E-3,4.197113082,0.179091601,0.75,0,0
8.61717E-3,5.058829767,0.179864905,0.71875,0,0
9.1973E-3,5.978560227,0.190740398,0.6875,0,0
1.07912E-2,7.057681789,0.219883783,0.65625,0,0
1.29938E-2,8.35706388,0.258437364,0.625,0,0
1.69994E-2,10.057002752,0.323732235,0.59375,0,0
1.81618E-2,11.873185534,0.341581547,0.5625,0,0
2.88013E-2,14.753313779,0.484560253,0.53125,0.0625,0
3.59962E-2,18.352933923,0.563206304,0.5,0.0625,0
3.78509E-2,22.138022273,0.581455323,0.46875,0.0625,0
3.91229E-2,26.050312955,0.593528581,0.4375,0.125,0
3.96323E-2,30.013543478,0.598265247,0.40625,0.1875,0
4.89283E-2,34.906374075,0.675629794,0.375,0.25,0
5.16353E-2,40.069907162,0.695218478,0.34375,0.3125,0
5.22328E-2,45.293182915,0.699379687,0.3125,0.375,0
5.5177E-2,50.810884517,0.719071865,0.28125,0.4375,0
5.54187E-2,56.35274969,0.720629542,0.25,0.5,0
5.54606E-2,61.898808293,0.720898986,0.21875,0.5625,0
5.71799E-2,67.616794199,0.731725083,0.1875,0.625,0
6.08285E-2,73.699641533,0.753329003,0.15625,0.6875,0
6.1317E-2,79.831346099,0.756086633,0.125,0.75,0
6.48068E-2,86.312027541,0.774907501,0.09375,0.8125,0
6.84066E-2,93.152688918,0.792801375,0.0625,0.875,0
6.84731E-2,100,0.793118175,0.03125,0.9375,0
