Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.66555E-4,0.036655531,0.016372808,1,0,0
3.74094E-4,0.074064921,0.016706703,0.984375,0,0
6.47175E-4,0.138782457,0.028725773,0.96875,0,0
6.77836E-4,0.20656601,0.030066005,0.953125,0,0
9.47833E-4,0.301349315,0.041788705,0.9375,0,0
1.26261E-3,0.427610211,0.055276827,0.921875,0,0
1.37581E-3,0.565191461,0.060081031,0.90625,0,0
1.37959E-3,0.703150419,0.060240904,0.890625,0,0
1.48511E-3,0.851661304,0.064696237,0.875,0,0
1.62093E-3,1.013754179,0.070399875,0.859375,0,0
1.69876E-3,1.183630291,0.073652687,0.84375,0,0
1.94309E-3,1.377939273,0.083790039,0.828125,0,0
2.06809E-3,1.584748172,0.088933362,0.8125,0,0
2.21354E-3,1.806102621,0.094882061,0.796875,0,0
2.76744E-3,2.08284666,0.11718136,0.78125,0,0
3.26631E-3,2.409478095,0.136794908,0.765625,0,0
5.13507E-3,2.922985063,0.206470796,0.75,0,0
5.40717E-3,3.463701649,0.216135544,0.734375,0,0
5.45044E-3,4.008745494,0.217661684,0.71875,0,0
6.20162E-3,4.628907651,0.243685942,0.703125,0,0
6.22201E-3,5.251108602,0.24438007,0.6875,0,0
6.80263E-3,5.931372086,0.26388287,0.671875,0,0
6.80803E-3,6.612174822,0.264061622,0.65625,0,0
6.99259E-3,7.311433951,0.270153455,0.640625,0,0
7.1596E-3,8.027393487,0.275622228,0.625,0,0
7.74046E-3,8.801439,0.294326108,0.609375,0,0
8.24273E-3,9.625712203,0.310109776,0.59375,0,0
9.05823E-3,11.355808014,0.334987664,0.5625,0.0625,0
9.21629E-3,12.277436716,0.339704739,0.546875,0.0625,0
1.11037E-2,13.387808972,0.393512668,0.53125,0.0625,0
1.41529E-2,14.803103239,0.471333386,0.515625,0.0625,0
1.41529E-2,16.218397506,0.471333386,0.484375,0.0625,0
1.58066E-2,17.799055127,0.509274775,0.484375,0.125,0
1.68316E-2,19.482213339,0.531412994,0.46875,0.125,0
1.78312E-2,21.265333055,0.552040532,0.453125,0.15625,0
1.86915E-2,23.134483509,0.569064844,0.4375,0.15625,0
1.95321E-2,25.087690755,0.585073459,0.421875,0.1875,0
1.98378E-2,27.071469926,0.590747221,0.40625,0.21875,0
1.98378E-2,29.055249098,0.590747221,0.375,0.21875,0
2.02408E-2,31.079328158,0.598108,0.375,0.28125,0
2.02408E-2,33.103407218,0.598108,0.34375,0.28125,0
2.08893E-2,35.19233927,0.60967647,0.34375,0.34375,0
2.23392E-2,37.426255848,0.634348688,0.328125,0.375,0
2.25296E-2,39.679211516,0.637470567,0.3125,0.40625,0
2.26856E-2,44.200728571,0.640009582,0.28125,0.46875,0
2.509E-2,46.709728707,0.676954716,0.265625,0.46875,0
2.57514E-2,49.284873079,0.686435982,0.25,0.5,0
3.13421E-2,52.419086383,0.756231464,0.234375,0.53125,0
3.15592E-2,55.575007547,0.75860304,0.21875,0.5625,0
3.21536E-2,58.790362932,0.764978806,0.203125,0.59375,0
3.22352E-2,65.229235575,0.765841114,0.171875,0.65625,0
3.26869E-2,71.721447229,0.770557205,0.140625,0.71875,0
3.28046E-2,78.270604522,0.771770059,0.109375,0.78125,0
3.45935E-2,81.729950469,0.789435675,0.09375,0.8125,0
3.45935E-2,85.189296415,0.789435675,0.0625,0.8125,0
3.51152E-2,88.70081235,0.794325316,0.0625,0.875,0
3.89384E-2,96.106164142,0.826857895,0.03125,0.9375,0
