X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.014152942666798594,16.21843828824609,0.47133338628981825
2.0,2.0,train,0.02252955668287864,39.678698955316776,0.6374705674777967
3.0,3.0,train,0.02024079059929974,31.079280942713286,0.5981079995132509
4.0,4.0,train,0.03223517258205375,65.2270720864704,0.7658411140445005
5.0,5.0,train,0.020889320522671773,35.19237089006807,0.6096764702413072
6.0,6.0,train,0.01869150454705508,23.134494074478145,0.5690648442067134
7.0,7.0,train,0.022339165780589927,37.426203124841535,0.6343486876968129
8.0,8.0,train,0.03893835857762568,96.10608390888275,0.8268578953908213
9.0,9.0,train,0.016831582111803106,19.482183964692197,0.5314129938030053
10.0,10.0,train,0.03215355385046859,58.79011329010176,0.764978806134194
11.0,11.0,train,0.025751443715590173,49.28489758648284,0.6864359817435375
12.0,12.0,train,0.03893835857762568,96.10608390888275,0.8268578953908213
13.0,13.0,train,0.02252955668287864,39.678698955316776,0.6374705674777967
14.0,14.0,train,0.008242732021278433,9.62571649117333,0.3101097756300919
15.0,15.0,train,0.008242732021278433,9.62571649117333,0.3101097756300919
16.0,16.0,train,0.0313421330466515,52.419566772806014,0.7562314644673604
17.0,17.0,train,0.03215355385046859,58.79011329010176,0.764978806134194
18.0,18.0,train,0.014152942666798594,16.21843828824609,0.47133338628981825
19.0,19.0,train,0.01983779171361441,27.07141615315364,0.5907472209257649
20.0,20.0,train,0.025090001358008096,46.70973399437058,0.6769547159287874
21.0,21.0,train,0.01983779171361441,27.07141615315364,0.5907472209257649
22.0,22.0,train,0.02024079059929974,31.079280942713286,0.5981079995132509
23.0,23.0,train,0.03155921163473711,55.57507048410397,0.7586030396073833
24.0,24.0,train,0.03511515934524891,88.70053870651472,0.7943253164810641
25.0,25.0,train,0.03280462897179936,78.27066054719799,0.7717700594493163
26.0,26.0,train,0.03459345946730455,81.72987208752774,0.7894356753257223
27.0,27.0,train,0.03268694395817393,71.72389318478088,0.7705572051286811
28.0,28.0,train,0.03268694395817393,71.72389318478088,0.7705572051286811
29.0,29.0,train,0.03511515934524891,88.70053870651472,0.7943253164810641
30.0,30.0,train,0.019532072456743283,25.0876267558463,0.5850734591031526
31.0,31.0,train,0.03223517258205375,65.2270720864704,0.7658411140445005
32.0,32.0,train,0.03459345946730455,81.72987208752774,0.7894356753257223
