x,y,species cloglog values
1.0,1.0,0.07169709
2.0,2.0,0.0060466626
3.0,3.0,0.4387206
4.0,4.0,0.09211011
5.0,5.0,0.012732156
6.0,6.0,0.12750983
7.0,7.0,0.45218027
8.0,8.0,0.53744346
9.0,9.0,0.15073667
10.0,10.0,0.5892906
11.0,11.0,0.0036360906
12.0,12.0,0.072032325
13.0,13.0,0.07009168
14.0,14.0,0.040531732
15.0,15.0,0.09431623
16.0,16.0,0.5545807
17.0,17.0,0.17249848
18.0,18.0,0.012352839
19.0,19.0,0.05901427
20.0,20.0,0.054358605
21.0,21.0,0.024930658
22.0,22.0,0.11286127
23.0,23.0,0.111842215
24.0,24.0,0.048844606
25.0,25.0,0.0032170166
26.0,26.0,0.098776236
27.0,27.0,0.021409435
28.0,28.0,0.0071869837
29.0,29.0,0.15131254
30.0,30.0,0.035939068
31.0,31.0,0.045437783
32.0,32.0,0.18490346
