x,y,species cloglog values
1.0,1.0,0.034423783
2.0,2.0,0.6447301
3.0,3.0,0.29559296
4.0,4.0,0.033206485
5.0,5.0,0.10577231
6.0,6.0,0.047279526
7.0,7.0,0.68349296
8.0,8.0,0.07220571
9.0,9.0,0.676806
10.0,10.0,0.046028905
11.0,11.0,0.16376479
12.0,12.0,0.08265641
13.0,13.0,0.048559118
14.0,14.0,0.5116667
15.0,15.0,0.050399415
16.0,16.0,0.05684406
17.0,17.0,0.064374134
18.0,18.0,0.62354547
19.0,19.0,0.08286111
20.0,20.0,0.04987698
21.0,21.0,0.05096872
22.0,22.0,0.103445925
23.0,23.0,0.692258
24.0,24.0,0.03512221
