Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.37272E-4,0.093727247,0.034449442,1,0,0
9.73814E-4,0.191108659,0.035768224,0.978723404,0,0
1.43653E-3,0.334761907,0.052312662,0.957446809,0,0
1.61235E-3,0.495996979,0.058524332,0.936170213,0,0
2.07582E-3,0.703578868,0.074704266,0.914893617,0,0
3.31345E-3,1.034923614,0.116560898,0.893617021,0,0
3.55622E-3,1.39054594,0.124546696,0.872340426,0,0
3.69052E-3,1.759598412,0.128933315,0.85106383,0,0
3.92488E-3,2.152086322,0.136535336,0.829787234,0,0
5.39133E-3,2.691219775,0.1826208,0.808510638,0,0
5.47036E-3,3.238255447,0.185033135,0.787234043,0,0
5.99815E-3,3.838070105,0.200963582,0.765957447,0,0
7.45547E-3,4.583617465,0.243352037,0.744680851,0,0
7.6509E-3,5.348707775,0.248862705,0.723404255,0,0
8.77454E-3,6.226162163,0.27977699,0.70212766,0,0
1.5992E-2,7.825367148,0.450172589,0.680851064,0,0
2.10446E-2,9.929822998,0.544850751,0.659574468,0,0
2.16697E-2,12.096797,0.555370339,0.638297872,0.041666667,0
2.18029E-2,14.277091149,0.557580036,0.617021277,0.083333333,0
2.28136E-2,16.558453089,0.573992404,0.595744681,0.125,0
2.2858E-2,18.844248383,0.574698228,0.574468085,0.125,0
2.44911E-2,21.293357484,0.599899932,0.553191489,0.166666667,0
2.45192E-2,23.745276855,0.600320267,0.531914894,0.208333333,0
2.51798E-2,26.263253406,0.61007431,0.510638298,0.208333333,0
2.57637E-2,28.83962796,0.618498962,0.489361702,0.208333333,0
2.65553E-2,31.495162071,0.629628887,0.468085106,0.208333333,0
2.72011E-2,34.215268268,0.638466898,0.446808511,0.25,0
2.82951E-2,37.044780934,0.652962692,0.425531915,0.25,0
2.88833E-2,39.933110462,0.660513897,0.404255319,0.291666667,0
2.9316E-2,42.864711111,0.665964155,0.382978723,0.333333333,0
2.93499E-2,45.799701234,0.666387365,0.361702128,0.375,0
2.9358E-2,48.735505833,0.666488981,0.340425532,0.375,0
2.96539E-2,51.70088557,0.670158823,0.319148936,0.416666667,0
2.97423E-2,54.675127717,0.671248618,0.29787234,0.458333333,0
3.13858E-2,57.813704816,0.690848057,0.276595745,0.5,0
3.18583E-2,60.999537822,0.696264351,0.255319149,0.541666667,0
3.1968E-2,64.196335787,0.697507488,0.234042553,0.541666667,0
3.23706E-2,67.433395305,0.702028606,0.212765957,0.583333333,0
3.33845E-2,70.771843703,0.713116849,0.191489362,0.625,0
3.39238E-2,74.164227877,0.71884633,0.170212766,0.666666667,0
3.40016E-2,77.56438392,0.719662433,0.14893617,0.708333333,0
3.42885E-2,80.993237488,0.722655412,0.127659574,0.75,0
3.51717E-2,84.510410124,0.731667538,0.106382979,0.791666667,0
3.59936E-2,88.109770664,0.739790783,0.085106383,0.833333333,0
3.76216E-2,91.87193013,0.755162607,0.063829787,0.875,0
3.80777E-2,95.679704925,0.759304469,0.042553191,0.916666667,0
4.3203E-2,100,0.801292329,0.021276596,0.958333333,0
