x,y,species cloglog values
1.0,1.0,0.35217887
2.0,2.0,0.10943404
3.0,3.0,0.6082137
4.0,4.0,0.34774736
5.0,5.0,0.06567283
6.0,6.0,0.2077422
7.0,7.0,0.39777267
8.0,8.0,0.036027867
9.0,9.0,0.17510429
10.0,10.0,0.33642733
11.0,11.0,0.032290798
12.0,12.0,0.07656069
13.0,13.0,0.08112499
14.0,14.0,0.24684463
15.0,15.0,0.2674688
16.0,16.0,0.2110364
17.0,17.0,0.432326
18.0,18.0,0.26909032
19.0,19.0,0.041305266
20.0,20.0,0.21655275
21.0,21.0,0.2053144
22.0,22.0,0.035275124
23.0,23.0,0.26462972
24.0,24.0,0.7676917
25.0,25.0,0.045205254
