Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.04931E-4,0.040493064,0.01781775,1,0,0
4.55233E-4,0.086016387,0.020008879,0.984375,0,0
4.92136E-4,0.135229945,0.021613198,0.96875,0,0
7.91476E-4,0.270138344,0.03453026,0.9375,0,0
9.55573E-4,0.365695605,0.041538792,0.921875,0,0
9.57288E-4,0.461424417,0.041611792,0.90625,0,0
1.23328E-3,0.584752882,0.053284113,0.890625,0,0
1.27764E-3,0.71251712,0.055146765,0.875,0,0
1.44365E-3,0.856882415,0.06208535,0.859375,0,0
1.47492E-3,1.004373961,0.063386287,0.84375,0,0
1.5279E-3,1.157163647,0.065586899,0.828125,0,0
2.14856E-3,1.37201925,0.090984481,0.8125,0,0
2.2928E-3,1.601298866,0.096787284,0.796875,0,0
2.53805E-3,1.855104079,0.106569057,0.78125,0,0
3.07849E-3,2.162952751,0.127751425,0.765625,0,0
4.01803E-3,2.564755783,0.1633884,0.75,0,0
4.15263E-3,2.980019073,0.168373232,0.734375,0,0
5.41365E-3,3.521383857,0.213654463,0.71875,0,0
6.05949E-3,4.127333,0.235882412,0.703125,0,0
6.06843E-3,4.734175621,0.236185471,0.6875,0,0
6.33628E-3,5.36780323,0.2452151,0.671875,0,0
6.92035E-3,6.059838679,0.264536818,0.65625,0,0
7.16712E-3,6.776550483,0.27255056,0.640625,0,0
7.20713E-3,8.213975494,0.273841778,0.609375,0.0625,0
7.56726E-3,8.970701087,0.285360019,0.59375,0.0625,0
8.47759E-3,9.818459589,0.313668012,0.578125,0.0625,0
8.83648E-3,10.702107094,0.324517531,0.5625,0.0625,0
8.97846E-3,11.599953571,0.328762486,0.546875,0.0625,0
9.41675E-3,12.541628885,0.341698122,0.53125,0.0625,0
9.70088E-3,13.51171673,0.349950307,0.515625,0.0625,0
1.2122E-2,14.72391701,0.416202593,0.5,0.0625,0
1.71548E-2,16.439394372,0.533104485,0.484375,0.09375,0
1.97861E-2,18.418007422,0.584585569,0.46875,0.125,0
1.97861E-2,20.396620472,0.584585569,0.4375,0.125,0
2.01678E-2,22.413403702,0.591566307,0.4375,0.1875,0
2.03093E-2,24.444332661,0.594123445,0.421875,0.21875,0
2.04062E-2,26.484957227,0.595866876,0.40625,0.21875,0
2.17721E-2,28.662163563,0.619645468,0.390625,0.25,0
2.20805E-2,33.047417386,0.624818194,0.359375,0.3125,0
2.29304E-2,35.340457685,0.638712148,0.34375,0.34375,0
2.3165E-2,37.656957713,0.642455726,0.328125,0.375,0
2.3165E-2,39.97345774,0.642455726,0.296875,0.375,0
2.40341E-2,42.376870484,0.65598988,0.296875,0.4375,0
2.54154E-2,44.918412079,0.676453239,0.28125,0.4375,0
2.54154E-2,47.459953675,0.676453239,0.25,0.4375,0
2.63268E-2,50.092637635,0.689284527,0.25,0.5,0
2.63268E-2,52.725321595,0.689284527,0.21875,0.5,0
2.70527E-2,55.430595758,0.699138958,0.21875,0.5625,0
3.22289E-2,58.653490595,0.760912017,0.203125,0.59375,0
3.24346E-2,61.896951608,0.76308522,0.1875,0.625,0
3.24346E-2,65.140412622,0.76308522,0.15625,0.625,0
3.25017E-2,68.390586627,0.763790289,0.15625,0.6875,0
3.32429E-2,71.714875218,0.771436494,0.140625,0.71875,0
3.34007E-2,78.379232598,0.77303226,0.109375,0.78125,0
3.39889E-2,81.778118759,0.778882609,0.09375,0.8125,0
3.56106E-2,88.738068865,0.794244433,0.0625,0.875,0
3.59971E-2,92.337779371,0.797744788,0.046875,0.90625,0
4.06251E-2,100,0.835311918,0.015625,0.96875,0
