x,y,species cloglog values
1.0,1.0,0.0551468
2.0,2.0,0.024453135
3.0,3.0,0.03453027
4.0,4.0,0.09098452
5.0,5.0,0.24521512
6.0,6.0,0.021613201
7.0,7.0,0.10656904
8.0,8.0,0.3245175
9.0,9.0,0.21365446
10.0,10.0,0.09678731
11.0,11.0,0.062085357
12.0,12.0,0.27384162
13.0,13.0,0.34995025
14.0,14.0,0.017817758
15.0,15.0,0.041538805
16.0,16.0,0.31366813
17.0,17.0,0.32876262
18.0,18.0,0.020008883
19.0,19.0,0.16837332
20.0,20.0,0.6559899
21.0,21.0,0.26453674
22.0,22.0,0.04161179
23.0,23.0,0.0633863
24.0,24.0,0.12775145
25.0,25.0,0.28536007
26.0,26.0,0.2361855
27.0,27.0,0.16338845
28.0,28.0,0.06558694
29.0,29.0,0.341698
30.0,30.0,0.053284105
31.0,31.0,0.5941234
32.0,32.0,0.23588249
