x,y,species cloglog values
1.0,1.0,0.003506325
2.0,2.0,0.0011938503
3.0,3.0,0.06612515
4.0,4.0,0.11142378
5.0,5.0,0.29079345
6.0,6.0,0.028412372
7.0,7.0,3.28003E-5
8.0,8.0,0.048478328
9.0,9.0,0.011134592
10.0,10.0,7.0413464E-4
11.0,11.0,1.0601331E-5
12.0,12.0,0.7200459
13.0,13.0,0.005385346
14.0,14.0,0.0040162075
15.0,15.0,0.1366747
16.0,16.0,0.010047468
17.0,17.0,0.24811716
18.0,18.0,0.0012569823
19.0,19.0,0.7298927
20.0,20.0,0.024123002
21.0,21.0,0.0012876652
22.0,22.0,0.18651953
23.0,23.0,0.0015827054
24.0,24.0,0.0067003164
25.0,25.0,0.5645807
26.0,26.0,0.058347452
27.0,27.0,0.0010547339
28.0,28.0,0.6814219
29.0,29.0,0.0069451197
30.0,30.0,0.0018963835
31.0,31.0,0.2546554
32.0,32.0,0.0072771246
33.0,33.0,9.228885E-4
34.0,34.0,0.014185203
35.0,35.0,1.8875736E-4
36.0,36.0,0.53741205
37.0,37.0,2.7186531E-6
38.0,38.0,0.09270188
39.0,39.0,0.005266586
40.0,40.0,0.008337233
41.0,41.0,9.3622846E-5
42.0,42.0,0.02499067
43.0,43.0,0.0074005644
44.0,44.0,0.004406018
45.0,45.0,0.03798877
46.0,46.0,0.6217658
47.0,47.0,0.41979307
48.0,48.0,0.0022182816
49.0,49.0,0.011548006
50.0,50.0,8.764656E-4
51.0,51.0,0.0019026535
52.0,52.0,0.07115353
53.0,53.0,0.023723762
54.0,54.0,0.059951346
55.0,55.0,0.05108619
56.0,56.0,2.5059283E-4
57.0,57.0,0.98854613
58.0,58.0,1.9753264E-5
59.0,59.0,0.034335043
60.0,60.0,4.128955E-6
61.0,61.0,0.0010336185
62.0,62.0,2.3578473E-4
63.0,63.0,0.6181104
64.0,64.0,0.071996436
65.0,65.0,5.1150732E-6
66.0,66.0,3.0054583E-4
67.0,67.0,0.018758262
68.0,68.0,0.01584851
69.0,69.0,0.51921505
70.0,70.0,0.04185637
71.0,71.0,0.1926873
72.0,72.0,0.0019987468
73.0,73.0,0.033898614
74.0,74.0,0.012616614
75.0,75.0,0.32735363
76.0,76.0,0.0010421682
77.0,77.0,0.3963663
78.0,78.0,0.0033833282
79.0,79.0,1.365918E-4
80.0,80.0,0.021100217
81.0,81.0,3.205314E-5
82.0,82.0,1.07664804E-4
83.0,83.0,5.43305E-6
84.0,84.0,0.077118576
85.0,85.0,8.414481E-4
86.0,86.0,0.071445346
87.0,87.0,0.008156095
88.0,88.0,0.035910994
89.0,89.0,0.31023133
90.0,90.0,5.23459E-7
91.0,91.0,0.004012934
92.0,92.0,3.689463E-6
93.0,93.0,0.34374478
94.0,94.0,6.2345057E-6
95.0,95.0,0.099842355
96.0,96.0,0.21637094
97.0,97.0,0.010964328
98.0,98.0,0.008628518
99.0,99.0,0.0101408865
100.0,100.0,0.17020394
101.0,101.0,0.48179784
102.0,102.0,0.07981287
103.0,103.0,6.995211E-4
104.0,104.0,0.0017997823
105.0,105.0,0.4171439
106.0,106.0,0.012433562
107.0,107.0,4.7748195E-5
108.0,108.0,0.001581947
109.0,109.0,6.1917766E-5
110.0,110.0,0.0031309484
111.0,111.0,2.2637348E-6
112.0,112.0,0.89381903
113.0,113.0,0.006798547
114.0,114.0,0.06412771
115.0,115.0,8.894855E-5
116.0,116.0,0.009142359
117.0,117.0,0.008559677
118.0,118.0,0.0043993965
119.0,119.0,4.3082875E-4
120.0,120.0,0.18565415
121.0,121.0,1.8865611E-4
122.0,122.0,0.38669115
123.0,123.0,6.0479E-6
124.0,124.0,3.336679E-5
125.0,125.0,0.033901054
126.0,126.0,8.0827995E-6
127.0,127.0,9.992644E-6
128.0,128.0,0.023360679
129.0,129.0,0.40117824
130.0,130.0,0.7635004
131.0,131.0,0.019769888
132.0,132.0,0.5497431
133.0,133.0,0.26197982
134.0,134.0,0.0013176139
135.0,135.0,0.25034583
136.0,136.0,0.05833812
137.0,137.0,0.56186074
138.0,138.0,4.8589153E-4
139.0,139.0,0.00838888
140.0,140.0,0.53704137
141.0,141.0,0.12770566
142.0,142.0,1.4229883E-4
143.0,143.0,0.103566214
144.0,144.0,0.011000968
145.0,145.0,0.08957662
146.0,146.0,0.7370124
147.0,147.0,0.510437
148.0,148.0,0.16875395
