x,y,species cloglog values
1.0,1.0,0.17414066
2.0,2.0,0.04412138
3.0,3.0,0.41596603
4.0,4.0,0.3143656
5.0,5.0,0.34482715
6.0,6.0,0.20672226
7.0,7.0,0.049428526
8.0,8.0,0.38866562
9.0,9.0,0.02879097
10.0,10.0,0.04141721
11.0,11.0,0.38174602
12.0,12.0,0.31888366
13.0,13.0,0.19763093
14.0,14.0,0.326872
15.0,15.0,0.31262165
16.0,16.0,0.73147696
17.0,17.0,0.050733503
18.0,18.0,0.70154417
19.0,19.0,0.0929196
20.0,20.0,0.21118152
21.0,21.0,0.3361903
22.0,22.0,0.04225886
23.0,23.0,0.45705074
24.0,24.0,0.14037417
25.0,25.0,0.44578618
