X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.04671708327655098,99.99904839127852,0.8308213417731283
2.0,2.0,train,0.03514476494682914,67.02336887489024,0.7372803342138508
3.0,3.0,train,0.036651412495604496,70.68880284596015,0.7519116499354159
4.0,4.0,train,0.03876118009808275,78.28938164215035,0.7710408212870066
5.0,5.0,train,0.015734507220585663,19.45494219585636,0.45032802796717863
6.0,6.0,train,0.0372458998078716,74.41331333730025,0.7574580510775921
7.0,7.0,train,0.039553776258128774,82.24469169596765,0.7778397954207856
8.0,8.0,train,0.027498422490414547,32.59484733811313,0.6486080055719942
9.0,9.0,train,0.027745912766840717,35.369534365412264,0.6519000861160353
10.0,10.0,train,0.040354855232220224,86.28007018542357,0.7845064086840023
11.0,11.0,train,0.028683522174075392,41.02240470886593,0.6640947032563005
12.0,12.0,train,0.019712639490857577,24.9277163118445,0.5275081006963456
13.0,13.0,train,0.029959314903359874,44.0183164460676,0.6800045455994833
14.0,14.0,train,0.022475627978753673,27.175264687019105,0.5746402334197518
15.0,15.0,train,0.018957071348758212,22.956401503448607,0.5137332831305431
16.0,16.0,train,0.03352190907876836,60.05210731763626,0.7205537548539291
17.0,17.0,train,0.015699350431397613,17.881026412520583,0.44959255620747085
18.0,18.0,train,0.03140771015201885,47.159159147429534,0.697155433912978
19.0,19.0,train,0.03171729905675903,50.3307753858683,0.7007004129133008
20.0,20.0,train,0.03189949454379697,56.6997253154828,0.7027672331438843
21.0,21.0,train,0.026695059751506756,29.84472749741588,0.6377057069172043
22.0,22.0,train,0.046634986802854515,95.32826961290661,0.8302922742621737
23.0,23.0,train,0.04384497292263144,90.66475897559671,0.811293888145686
24.0,24.0,train,0.00910813485584348,4.569921345241375,0.2927785773434294
25.0,25.0,train,0.027848139343964545,38.15413550879977,0.6532508721393276
