x,y,species cloglog values
1.0,1.0,0.44462344
2.0,2.0,0.081096195
3.0,3.0,0.09184331
4.0,4.0,0.11311814
5.0,5.0,0.07144383
6.0,6.0,0.06189795
7.0,7.0,0.08199067
8.0,8.0,0.369021
9.0,9.0,0.347676
10.0,10.0,0.1131301
11.0,11.0,0.10503928
12.0,12.0,0.046523444
13.0,13.0,0.45906585
14.0,14.0,0.25369254
15.0,15.0,0.17867395
16.0,16.0,0.47169706
17.0,17.0,0.42005
18.0,18.0,0.5003272
19.0,19.0,0.28876838
20.0,20.0,0.782785
21.0,21.0,0.1613317
22.0,22.0,0.2668556
23.0,23.0,0.21595402
24.0,24.0,0.42055082
25.0,25.0,0.57285786
