Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.2401E-3,0.124010493,0.04652342,1,0,0
1.66326E-3,0.290336504,0.061897942,0.98,0,0
1.9295E-3,0.483286152,0.071443812,0.96,0,0
2.2015E-3,0.703436294,0.081096205,0.94,0,0
2.22685E-3,0.92612158,0.0819907,0.92,0,0
2.50774E-3,1.176895282,0.091843291,0.9,0,0
2.88875E-3,1.46577013,0.105039263,0.88,0,0
3.12479E-3,1.778249601,0.113118132,0.86,0,0
3.12515E-3,2.090764291,0.113130131,0.84,0,0
4.57981E-3,2.548745029,0.161331609,0.82,0,0
5.12372E-3,3.061116821,0.178673859,0.8,0,0
6.3329E-3,3.694406937,0.215953943,0.78,0,0
7.61699E-3,4.456105728,0.253692493,0.76,0,0
8.0802E-3,5.264125531,0.266855484,0.74,0,0
8.87009E-3,6.15113416,0.288768378,0.72,0,0
9.45178E-3,7.09631213,0.304485712,0.7,0,0
1.11206E-2,8.208372261,0.347676,0.68,0.04,0
1.19866E-2,9.40703275,0.36902099,0.66,0.04,0
1.41818E-2,10.8252108,0.420050074,0.64,0.04,0
1.42043E-2,12.245637412,0.420550828,0.62,0.04,0
1.53088E-2,13.776516434,0.44462361,0.6,0.04,0
1.59947E-2,15.37598289,0.459066033,0.58,0.04,0
1.66097E-2,17.036952369,0.471697021,0.56,0.04,0
1.70972E-2,18.746671808,0.481499006,0.54,0.04,0
1.806E-2,20.552674363,0.500327243,0.52,0.08,0
1.81099E-2,22.363663238,0.501283483,0.5,0.08,0
1.91045E-2,24.274117688,0.519980513,0.48,0.12,0
2.21426E-2,26.488373218,0.57285773,0.46,0.16,0
2.22513E-2,28.713499593,0.574637839,0.44,0.16,0
2.24758E-2,30.961077885,0.578290907,0.42,0.2,0
2.25987E-2,33.220952418,0.58027827,0.4,0.24,0
2.491E-2,35.711956174,0.61593941,0.38,0.28,0
2.57032E-2,38.282274514,0.627465188,0.36,0.32,0
2.69019E-2,40.97246441,0.644231548,0.34,0.36,0
2.80381E-2,43.776270431,0.659425862,0.32,0.4,0
2.82421E-2,46.600476434,0.662084492,0.3,0.44,0
3.28737E-2,49.887845506,0.717164593,0.28,0.48,0
3.29411E-2,53.181955113,0.717896041,0.26,0.52,0
3.31236E-2,56.49431428,0.719866907,0.24,0.56,0
3.33894E-2,59.833256023,0.722713091,0.22,0.6,0
3.39281E-2,63.226066314,0.728392404,0.2,0.64,0
3.46072E-2,66.686781806,0.735386147,0.18,0.68,0
3.57666E-2,70.263444677,0.746914153,0.16,0.72,0
3.72424E-2,73.987688507,0.760863768,0.14,0.76,0
3.97452E-2,77.962204507,0.782784979,0.12,0.8,0
4.24409E-2,82.206294255,0.8041543,0.1,0.8,0
4.29885E-2,86.505147284,0.808231483,0.08,0.84,0
4.35752E-2,90.862671753,0.812505497,0.06,0.88,0
4.53584E-2,95.398513952,0.824919441,0.04,0.92,0
4.60149E-2,100,0.829279422,0.02,0.96,0
