x,y,species cloglog values
1.0,1.0,0.02894651
2.0,2.0,0.40089253
3.0,3.0,0.22458531
4.0,4.0,0.054066356
5.0,5.0,0.7356887
6.0,6.0,0.2838389
7.0,7.0,0.37235096
8.0,8.0,0.04962297
9.0,9.0,0.16641195
10.0,10.0,0.2986021
11.0,11.0,0.09475836
12.0,12.0,0.3638672
13.0,13.0,0.37101504
14.0,14.0,0.21682076
15.0,15.0,0.11801108
16.0,16.0,0.5209326
17.0,17.0,0.045294426
18.0,18.0,0.35202497
19.0,19.0,0.17628442
20.0,20.0,0.26017794
21.0,21.0,0.71373403
22.0,22.0,0.074945204
23.0,23.0,0.25713754
24.0,24.0,0.2839376
25.0,25.0,0.28886288
