Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.86356E-4,0.078635573,0.028946525,1,0,0
1.24088E-3,0.202723933,0.045294434,0.979591837,0,0
1.36253E-3,0.338977363,0.049622939,0.959183673,0,0
1.48799E-3,0.487776534,0.054066337,0.93877551,0,0
2.0855E-3,0.696326504,0.074945207,0.918367347,0,0
2.66512E-3,0.962838026,0.094758409,0.897959184,0,0
3.36175E-3,1.299013476,0.118011153,0.87755102,0,0
4.8727E-3,1.786283039,0.166411966,0.857142857,0,0
5.19164E-3,2.305447339,0.176284444,0.836734694,0,0
5.80567E-3,2.886014175,0.194962544,0.816326531,0,0
6.54259E-3,3.540273645,0.216820854,0.795918367,0.04,0
6.80933E-3,4.221206195,0.22458534,0.775510204,0.04,0
7.95744E-3,5.01695019,0.257137505,0.755102041,0.04,0
8.06724E-3,5.82367413,0.260178099,0.734693878,0.04,0
8.9374E-3,6.717414455,0.283838893,0.714285714,0.04,0
8.94109E-3,7.611523934,0.283937641,0.693877551,0.04,0
9.12586E-3,8.52410993,0.288862721,0.673469388,0.04,0
9.49503E-3,9.473613079,0.29860209,0.653061224,0.04,0
1.16159E-2,10.63520236,0.352024982,0.632653061,0.04,0
1.21097E-2,11.846170121,0.363867309,0.612244898,0.04,0
1.24122E-2,13.087387856,0.37101493,0.591836735,0.04,0
1.24691E-2,14.334298303,0.372351027,0.571428571,0.04,0
1.3715E-2,15.705799481,0.40089247,0.551020408,0.04,0
1.57907E-2,17.284868112,0.44558927,0.530612245,0.04,0
1.97009E-2,19.254959509,0.520932636,0.510204082,0.08,0
2.03515E-2,21.290111567,0.532434094,0.489795918,0.12,0
2.26189E-2,23.552004178,0.570405421,0.469387755,0.16,0
2.48681E-2,26.038809584,0.605023052,0.448979592,0.2,0
2.83537E-2,28.874182591,0.653243592,0.428571429,0.24,0
2.98389E-2,31.858068664,0.671956384,0.408163265,0.28,0
3.02632E-2,34.884384883,0.677114715,0.387755102,0.32,0
3.03257E-2,37.916957424,0.677868418,0.367346939,0.36,0
3.03866E-2,40.955620098,0.67860041,0.346938776,0.4,0
3.0482E-2,44.003823182,0.679743759,0.326530612,0.44,0
3.05795E-2,47.06176989,0.680907264,0.306122449,0.48,0
3.07835E-2,50.140116458,0.683329579,0.285714286,0.52,0
3.34857E-2,53.48868693,0.713734014,0.265306122,0.56,0
3.48476E-2,56.973446513,0.727932837,0.244897959,0.56,0
3.56218E-2,60.535630994,0.735688731,0.224489796,0.6,0
3.56574E-2,64.101366616,0.736039109,0.204081633,0.6,0
3.59561E-2,67.696981073,0.738968802,0.183673469,0.64,0
3.806E-2,71.502980792,0.758697323,0.163265306,0.68,0
3.82321E-2,75.326189024,0.760243469,0.142857143,0.72,0
3.90733E-2,79.233517868,0.767660116,0.12244898,0.76,0
3.91294E-2,83.146462346,0.76814698,0.102040816,0.8,0
4.02366E-2,87.170126973,0.777540527,0.081632653,0.84,0
4.1914E-2,91.361523217,0.791051037,0.06122449,0.88,0
4.30465E-2,95.666173218,0.799706274,0.040816327,0.92,0
4.33383E-2,100,0.801877377,0.020408163,0.96,0
