X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.023283023957467765,87.9491954259044,0.9340569114276593
2.0,2.0,train,0.04032967760297585,100.0,0.9909920762378895
3.0,3.0,train,0.00869083768687817,50.28035579091031,0.6375633029245047
4.0,4.0,train,0.008600058464399863,39.95146895875755,0.6337006418926067
5.0,5.0,train,0.02646564814551006,93.03456231853704,0.9545265292206506
6.0,6.0,train,0.008600058464399863,39.95146895875755,0.6337006418926067
7.0,7.0,train,0.006105698036417579,20.961673233706996,0.5098363609178009
8.0,8.0,train,0.023283023957467765,87.9491954259044,0.9340569114276593
9.0,9.0,train,0.04032967760297585,100.0,0.9909920762378895
10.0,10.0,train,0.002750125517346884,6.537062776824501,0.27469013187625735
11.0,11.0,train,0.006105698036417579,20.961673233706996,0.5098363609178009
12.0,12.0,train,0.0064720404998379055,33.8935449057085,0.5303638407721157
13.0,13.0,train,0.006105698036417579,20.961673233706996,0.5098363609178009
14.0,14.0,train,0.00869083768687817,50.28035579091031,0.6375633029245047
15.0,15.0,train,0.006105698036417579,20.961673233706996,0.5098363609178009
16.0,16.0,train,0.006105698036417579,20.961673233706996,0.5098363609178009
17.0,17.0,train,0.00869083768687817,50.28035579091031,0.6375633029245047
18.0,18.0,train,0.002046315372486906,4.373849502128527,0.21255851745312582
19.0,19.0,train,0.010412365472794354,71.26700904612656,0.7035697606030724
20.0,20.0,train,0.005089395263184629,16.123692341180586,0.4480696318166185
21.0,21.0,train,0.023283023957467765,87.9491954259044,0.9340569114276593
22.0,22.0,train,0.023283023957467765,87.9491954259044,0.9340569114276593
23.0,23.0,train,0.04032967760297585,100.0,0.9909920762378895
24.0,24.0,train,0.007012347090824992,34.59477519036288,0.5590806762171217
25.0,25.0,train,0.017951301746669306,81.56435984252018,0.8770934750161001
26.0,26.0,train,2.356273765796196E-4,0.5042438281906556,0.027141154052385486
27.0,27.0,train,0.014498496038443491,79.76921838231044,0.8160546770321668
