x,y,species cloglog values
1.0,1.0,0.8770935
2.0,2.0,0.21529819
3.0,3.0,0.062112585
4.0,4.0,0.06644838
5.0,5.0,0.0873255
6.0,6.0,0.033933595
7.0,7.0,0.30070373
8.0,8.0,0.02673821
9.0,9.0,0.90989643
10.0,10.0,0.023602381
11.0,11.0,0.10934501
12.0,12.0,1.7963708E-4
13.0,13.0,0.018721107
14.0,14.0,4.7293922E-4
15.0,15.0,0.9027354
16.0,16.0,3.3337608E-4
17.0,17.0,0.021023877
18.0,18.0,0.08178442
19.0,19.0,0.95452654
20.0,20.0,4.2917166E-4
21.0,21.0,0.16489846
22.0,22.0,0.6027925
23.0,23.0,1.7747327E-4
24.0,24.0,0.016418792
25.0,25.0,0.021990944
26.0,26.0,0.006787188
27.0,27.0,2.3869546E-4
28.0,28.0,0.12205463
29.0,29.0,0.005699997
30.0,30.0,0.0029782231
31.0,31.0,0.07324946
32.0,32.0,0.6034778
33.0,33.0,0.9674367
34.0,34.0,0.36261156
35.0,35.0,0.0034598636
36.0,36.0,0.10604938
37.0,37.0,0.005710284
38.0,38.0,0.053707894
39.0,39.0,0.03669756
40.0,40.0,0.08104934
41.0,41.0,0.0014527472
42.0,42.0,0.025659848
43.0,43.0,7.294051E-6
44.0,44.0,2.1746571E-4
45.0,45.0,0.013167191
46.0,46.0,0.2168657
47.0,47.0,0.27469012
48.0,48.0,0.0010024529
49.0,49.0,0.14054534
50.0,50.0,0.08000124
51.0,51.0,0.0095444005
52.0,52.0,0.018477598
53.0,53.0,0.0018846812
54.0,54.0,0.010411816
55.0,55.0,0.5787703
56.0,56.0,0.01730998
57.0,57.0,5.433459E-4
58.0,58.0,0.010241209
59.0,59.0,0.014713794
60.0,60.0,4.1473092E-4
61.0,61.0,0.70813936
62.0,62.0,0.32651693
63.0,63.0,0.26467147
64.0,64.0,0.005673826
65.0,65.0,0.15669586
66.0,66.0,0.99099207
67.0,67.0,0.0060625933
68.0,68.0,0.003574665
69.0,69.0,0.0051830057
70.0,70.0,0.009176718
71.0,71.0,0.14407304
72.0,72.0,0.012878158
73.0,73.0,0.39422548
74.0,74.0,0.20205311
75.0,75.0,0.08625252
76.0,76.0,0.3303147
77.0,77.0,0.0025402359
78.0,78.0,0.0011103388
79.0,79.0,0.030650921
80.0,80.0,0.04926093
81.0,81.0,4.6157342E-4
82.0,82.0,2.0553455E-4
83.0,83.0,9.344608E-4
84.0,84.0,0.01607295
85.0,85.0,0.010030684
86.0,86.0,0.005478583
87.0,87.0,0.38778263
88.0,88.0,0.21109879
89.0,89.0,0.0053185727
90.0,90.0,0.04111715
91.0,91.0,8.677881E-4
92.0,92.0,0.023359086
93.0,93.0,0.32341266
94.0,94.0,0.050451465
95.0,95.0,0.008717276
96.0,96.0,2.968309E-4
97.0,97.0,0.56977385
98.0,98.0,0.22447133
99.0,99.0,0.08524065
100.0,100.0,0.07144512
101.0,101.0,0.13348217
102.0,102.0,5.933859E-5
103.0,103.0,0.0023757902
104.0,104.0,0.17276855
105.0,105.0,0.02908629
106.0,106.0,0.008521528
107.0,107.0,0.0015491049
108.0,108.0,0.3095522
109.0,109.0,0.022973605
110.0,110.0,0.028638257
111.0,111.0,0.2556838
112.0,112.0,0.007436823
113.0,113.0,9.633931E-4
114.0,114.0,0.017446855
115.0,115.0,0.93405694
116.0,116.0,0.0072940183
117.0,117.0,0.01843014
118.0,118.0,0.0050815763
119.0,119.0,0.94204044
120.0,120.0,0.06478273
121.0,121.0,6.4002787E-4
122.0,122.0,0.16289009
123.0,123.0,0.03229756
124.0,124.0,0.1910513
125.0,125.0,0.009959331
126.0,126.0,7.821471E-4
127.0,127.0,0.2570451
128.0,128.0,0.029329697
129.0,129.0,1.8581362E-4
130.0,130.0,0.072605304
131.0,131.0,9.973923E-4
132.0,132.0,0.026015753
133.0,133.0,5.589759E-4
134.0,134.0,0.033064615
135.0,135.0,4.364193E-4
136.0,136.0,0.008879667
137.0,137.0,0.065478936
138.0,138.0,2.5538038E-4
139.0,139.0,0.18647014
140.0,140.0,0.36266932
141.0,141.0,0.116000675
142.0,142.0,0.0052570975
143.0,143.0,0.027730854
144.0,144.0,0.09179287
145.0,145.0,0.037417203
146.0,146.0,0.11385038
147.0,147.0,4.457304E-4
148.0,148.0,0.0036651006
