X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.030502055337742074,34.36120907502698,0.6477254136293764
2.0,2.0,train,0.037277165712427424,64.89366779166913,0.7205946726171761
3.0,3.0,train,0.028768005600098685,28.417068266842477,0.6261983378421684
4.0,4.0,train,0.03875657827694706,84.0494477193302,0.7343820062499361
5.0,5.0,train,0.031332851176908455,37.49439733724008,0.65759543096525
6.0,6.0,train,0.028330115714006704,19.829767637532978,0.6205572707811602
7.0,7.0,train,0.028606271126253528,25.539394178006457,0.6241246458539859
8.0,8.0,train,0.04047917358373848,95.91711393137832,0.7495807346649368
9.0,9.0,train,0.03840191947855799,80.17424008401676,0.731140075450817
10.0,10.0,train,0.03767195514675958,68.66068101679913,0.7243424146776694
11.0,11.0,train,0.02850042360854007,22.680184744438385,0.6227612890725689
12.0,12.0,train,0.03835144654348729,72.50357392661772,0.730675497985871
13.0,13.0,train,0.03163795880348971,43.80372615890995,0.6611503269853811
14.0,14.0,train,0.038984607561568435,87.94827656561932,0.7364457418079322
15.0,15.0,train,0.03675701082438099,61.166274488752,0.7155789305740258
16.0,16.0,train,0.020858707643492555,9.618308760804998,0.5100670911527394
17.0,17.0,train,0.028941161266442098,31.31044359174282,0.6284057883927825
18.0,18.0,train,0.03184433342419775,46.98898407272882,0.663533908089225
19.0,19.0,train,0.02420827917517689,14.175393088276133,0.5631045146690824
20.0,20.0,train,0.03544449754834255,53.841985272925015,0.7025187427978499
21.0,21.0,train,0.03921135082082345,91.86843065941059,0.7384819392729145
22.0,22.0,train,0.021363065021140732,11.754434742568428,0.5184468733326248
23.0,23.0,train,0.04082801725247064,100.0,0.7525510914528278
24.0,24.0,train,0.038375816400032334,76.33624830193075,0.7308999101511126
25.0,25.0,train,0.0314608434759666,40.64144205236607,0.6590912243553311
