x,y,species cloglog values
1.0,1.0,0.14093708
2.0,2.0,0.23583198
3.0,3.0,0.76965934
4.0,4.0,0.10726775
5.0,5.0,0.3057856
6.0,6.0,0.0852106
7.0,7.0,0.19622308
8.0,8.0,0.5095481
9.0,9.0,0.5234772
10.0,10.0,0.35877445
11.0,11.0,0.013867219
12.0,12.0,0.040992863
13.0,13.0,0.2331681
14.0,14.0,0.009603758
15.0,15.0,0.37725136
16.0,16.0,0.10707758
17.0,17.0,0.2588773
18.0,18.0,0.09122378
19.0,19.0,0.044704836
20.0,20.0,0.2506662
21.0,21.0,0.35514387
22.0,22.0,0.030177336
23.0,23.0,0.018346943
24.0,24.0,0.13635375
25.0,25.0,0.013999861
