x,y,species cloglog values
1.0,1.0,0.057939354
2.0,2.0,0.034565143
3.0,3.0,0.6049498
4.0,4.0,0.023275483
5.0,5.0,0.02207495
6.0,6.0,0.060260303
7.0,7.0,0.101742715
8.0,8.0,0.013787318
9.0,9.0,0.023872275
10.0,10.0,0.66734934
11.0,11.0,0.46270627
12.0,12.0,0.38193247
13.0,13.0,0.11458285
14.0,14.0,0.05609393
15.0,15.0,0.3755485
16.0,16.0,0.03739879
17.0,17.0,0.096834175
18.0,18.0,0.28105658
19.0,19.0,0.042187046
20.0,20.0,0.7442964
21.0,21.0,0.04673032
22.0,22.0,0.08475342
23.0,23.0,0.52221453
24.0,24.0,0.28978792
