X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.04375975213295656,33.61690187683541,0.6486248738614402
2.0,2.0,train,0.05199620767564864,72.59962534626936,0.7114134496567494
3.0,3.0,train,0.04294041652177944,29.241270528948426,0.641676105376194
4.0,4.0,train,0.05586882398067972,94.32417850526652,0.7369259047556012
5.0,5.0,train,0.04649462021321981,42.81056848317162,0.6708582973161676
6.0,6.0,train,0.04693528705667205,47.503744066392585,0.674306747036321
7.0,7.0,train,0.05675974277179836,100.0,0.742468538640179
8.0,8.0,train,0.04151214100311966,20.769110413171944,0.6292327551737824
9.0,9.0,train,0.04818384688457727,52.32247530797759,0.6838824319801875
10.0,10.0,train,0.05021546306351393,62.272717633796205,0.6988656289248024
11.0,11.0,train,0.04929105371671846,57.25116594666831,0.6921382346268103
12.0,12.0,train,0.05585662802920921,88.74997905414496,0.7368492087490512
13.0,13.0,train,0.0524106587581831,77.84007269474375,0.7142580142899253
14.0,14.0,train,0.04543733679142192,38.16105297776537,0.6624348686349188
15.0,15.0,train,0.05310886353099468,83.15120311904572,0.7189868462953702
16.0,16.0,train,0.039752236244651226,16.617357397100296,0.6133043540991673
