x,y,species cloglog values
1.0,1.0,0.26290497
2.0,2.0,0.3219418
3.0,3.0,0.0011633955
4.0,4.0,6.1597646E-4
5.0,5.0,0.010277421
6.0,6.0,3.8624592E-5
7.0,7.0,2.2765058E-4
8.0,8.0,0.27000725
9.0,9.0,0.0014568475
10.0,10.0,0.0026874729
11.0,11.0,0.10717893
12.0,12.0,4.765066E-5
13.0,13.0,3.9893968E-4
14.0,14.0,0.105720446
15.0,15.0,3.9563878E-4
16.0,16.0,0.4060682
17.0,17.0,0.0108542
18.0,18.0,0.050129406
19.0,19.0,0.0016146798
20.0,20.0,0.15951416
21.0,21.0,0.4073961
22.0,22.0,0.0040062116
23.0,23.0,0.0030046648
24.0,24.0,0.27521682
25.0,25.0,0.43796873
26.0,26.0,0.18592542
27.0,27.0,0.0026329271
28.0,28.0,0.050552573
29.0,29.0,1.5202257E-6
30.0,30.0,6.9459797E-6
31.0,31.0,1.338887E-6
32.0,32.0,0.09214145
33.0,33.0,2.7526353E-4
34.0,34.0,0.1182165
35.0,35.0,0.001644179
36.0,36.0,3.4634507E-4
37.0,37.0,0.48378184
38.0,38.0,0.0079037845
39.0,39.0,0.26144797
40.0,40.0,0.06558921
41.0,41.0,6.092322E-5
42.0,42.0,0.005813314
43.0,43.0,0.49970135
44.0,44.0,0.007033555
45.0,45.0,0.0759161
46.0,46.0,0.012026365
47.0,47.0,0.0070335087
48.0,48.0,0.58700323
49.0,49.0,0.042439803
50.0,50.0,0.0023580731
51.0,51.0,0.0024630118
52.0,52.0,0.020406341
53.0,53.0,0.04715587
54.0,54.0,0.6691042
55.0,55.0,3.0424583E-4
56.0,56.0,0.0013912863
57.0,57.0,0.9947799
58.0,58.0,7.461827E-4
59.0,59.0,0.018020153
60.0,60.0,0.03384734
61.0,61.0,1.1142795E-4
62.0,62.0,0.0011363943
63.0,63.0,0.0051327157
64.0,64.0,0.10582079
65.0,65.0,1.4936245E-6
66.0,66.0,0.003564201
67.0,67.0,0.009954796
68.0,68.0,0.0066081127
69.0,69.0,9.921478E-5
70.0,70.0,0.04889671
71.0,71.0,9.0970995E-4
72.0,72.0,0.11936018
73.0,73.0,1.1935231E-5
74.0,74.0,0.07187677
75.0,75.0,0.033414513
76.0,76.0,0.0046020597
77.0,77.0,0.07133337
78.0,78.0,4.333401E-6
79.0,79.0,0.010523251
80.0,80.0,0.0027386907
81.0,81.0,0.33242995
82.0,82.0,0.64187676
83.0,83.0,0.4596213
84.0,84.0,0.638909
85.0,85.0,0.049705263
86.0,86.0,7.449705E-5
87.0,87.0,0.002405278
88.0,88.0,0.008927333
89.0,89.0,6.1414554E-5
90.0,90.0,0.0074104266
91.0,91.0,1.9475033E-6
92.0,92.0,9.6413074E-4
93.0,93.0,0.99178094
94.0,94.0,0.15933962
95.0,95.0,0.005420546
96.0,96.0,0.033245385
97.0,97.0,0.05980009
98.0,98.0,0.3957528
99.0,99.0,0.01768456
100.0,100.0,0.08977052
101.0,101.0,0.06089338
102.0,102.0,0.03721854
103.0,103.0,0.055405073
104.0,104.0,0.004784639
105.0,105.0,0.19102319
106.0,106.0,0.14306636
107.0,107.0,0.075044796
108.0,108.0,5.903367E-4
109.0,109.0,0.15788579
110.0,110.0,0.0033027043
111.0,111.0,2.442186E-4
112.0,112.0,0.083498925
113.0,113.0,7.5575124E-5
114.0,114.0,0.189369
115.0,115.0,0.003131987
116.0,116.0,0.010413104
117.0,117.0,0.011167151
118.0,118.0,0.32810986
119.0,119.0,0.45142588
120.0,120.0,0.012426104
121.0,121.0,0.24149401
122.0,122.0,0.004244456
123.0,123.0,1.0924978E-6
124.0,124.0,0.023084838
125.0,125.0,0.0016166611
126.0,126.0,0.094912015
127.0,127.0,0.90160304
128.0,128.0,0.22239016
129.0,129.0,0.017693363
130.0,130.0,0.04535315
131.0,131.0,0.06805902
132.0,132.0,9.5546804E-4
133.0,133.0,0.20003156
134.0,134.0,2.163202E-4
135.0,135.0,0.012943691
136.0,136.0,3.0776962E-5
137.0,137.0,6.726547E-4
138.0,138.0,0.052204695
139.0,139.0,2.496037E-4
140.0,140.0,1.3909188E-4
141.0,141.0,0.06794097
142.0,142.0,0.034102786
143.0,143.0,0.5887959
144.0,144.0,0.1691165
145.0,145.0,6.325224E-4
146.0,146.0,0.05434663
147.0,147.0,5.167411E-4
148.0,148.0,0.27126163
