x,y,species cloglog values
1.0,1.0,0.031281687
2.0,2.0,0.49018532
3.0,3.0,4.4922705E-4
4.0,4.0,0.35289204
5.0,5.0,0.059162974
6.0,6.0,0.005790318
7.0,7.0,0.6914913
8.0,8.0,0.09105334
9.0,9.0,0.21997947
10.0,10.0,0.018908713
11.0,11.0,0.34501874
12.0,12.0,0.036989436
13.0,13.0,0.032702018
14.0,14.0,1.4830832E-4
15.0,15.0,2.2189169E-4
16.0,16.0,2.6823505E-5
17.0,17.0,0.9656328
18.0,18.0,3.1979213E-5
19.0,19.0,6.739409E-4
20.0,20.0,1.5242155E-4
21.0,21.0,2.6632795E-5
22.0,22.0,6.472057E-5
23.0,23.0,0.01051188
24.0,24.0,0.06554215
25.0,25.0,0.013154761
26.0,26.0,0.09391359
27.0,27.0,0.0014625228
28.0,28.0,0.027779432
29.0,29.0,0.05727669
30.0,30.0,0.06708841
31.0,31.0,0.32570982
32.0,32.0,0.08087847
33.0,33.0,0.086144805
34.0,34.0,0.60698164
35.0,35.0,0.049810912
36.0,36.0,0.001133457
37.0,37.0,0.021847947
38.0,38.0,0.037151933
39.0,39.0,0.028624611
40.0,40.0,0.039500117
41.0,41.0,0.0077352617
42.0,42.0,0.28853175
43.0,43.0,8.3732675E-4
44.0,44.0,0.3530593
45.0,45.0,0.42037103
46.0,46.0,0.086348094
47.0,47.0,5.9367873E-4
48.0,48.0,0.9234874
49.0,49.0,0.035761736
50.0,50.0,1.5565495E-4
51.0,51.0,0.32778123
52.0,52.0,0.07573104
53.0,53.0,0.009953428
54.0,54.0,0.010382179
55.0,55.0,0.12901731
56.0,56.0,0.014498875
57.0,57.0,0.4447338
58.0,58.0,0.6557182
59.0,59.0,0.11771553
60.0,60.0,7.1243243E-4
61.0,61.0,0.040384788
62.0,62.0,3.2486828E-4
63.0,63.0,0.0021622898
64.0,64.0,0.49936864
65.0,65.0,0.0071400325
66.0,66.0,0.15692443
67.0,67.0,0.002856883
68.0,68.0,0.0026233105
69.0,69.0,0.23029834
70.0,70.0,0.08099759
71.0,71.0,0.014361696
72.0,72.0,0.10555355
73.0,73.0,0.011580628
74.0,74.0,0.6427182
75.0,75.0,0.030739892
76.0,76.0,0.058520384
77.0,77.0,0.004873316
78.0,78.0,3.2708376E-5
79.0,79.0,0.4422589
80.0,80.0,0.05601363
81.0,81.0,0.030835908
82.0,82.0,0.1884355
83.0,83.0,0.0018455463
84.0,84.0,0.48038444
85.0,85.0,9.896528E-6
86.0,86.0,0.027463833
87.0,87.0,9.064744E-5
88.0,88.0,2.590444E-4
89.0,89.0,0.0059281127
90.0,90.0,0.04841957
91.0,91.0,8.6452834E-5
92.0,92.0,0.037822485
93.0,93.0,0.083563
94.0,94.0,0.0021497582
95.0,95.0,0.14660577
96.0,96.0,1.4029602E-4
97.0,97.0,6.8027846E-4
98.0,98.0,5.419722E-4
99.0,99.0,0.20655496
100.0,100.0,2.0158185E-4
101.0,101.0,1.4692848E-5
102.0,102.0,0.20703843
103.0,103.0,0.0017042224
104.0,104.0,0.0010903729
105.0,105.0,0.0032805598
106.0,106.0,0.20604464
107.0,107.0,1.1761668E-5
108.0,108.0,0.43193033
109.0,109.0,8.723382E-4
110.0,110.0,0.07282585
111.0,111.0,0.09930891
112.0,112.0,0.013443536
113.0,113.0,0.0056597893
114.0,114.0,0.041055538
115.0,115.0,0.027315853
116.0,116.0,0.007005048
117.0,117.0,0.15777083
118.0,118.0,0.14659075
119.0,119.0,0.0010074055
120.0,120.0,5.4167036E-4
121.0,121.0,0.014649185
122.0,122.0,0.18736902
123.0,123.0,0.0038742784
124.0,124.0,0.21984646
125.0,125.0,0.006021547
126.0,126.0,0.0042746416
127.0,127.0,0.008114517
128.0,128.0,2.0429863E-4
129.0,129.0,0.12253635
130.0,130.0,1.01904254E-4
131.0,131.0,0.57281554
132.0,132.0,0.5703616
133.0,133.0,0.43695435
134.0,134.0,0.02972417
135.0,135.0,0.0063010445
136.0,136.0,0.0428398
137.0,137.0,0.0011313416
138.0,138.0,0.48024955
139.0,139.0,0.99949664
140.0,140.0,0.018720297
141.0,141.0,0.0026278093
142.0,142.0,0.007058698
143.0,143.0,0.075264394
144.0,144.0,0.009715833
145.0,145.0,0.03145735
146.0,146.0,0.06837568
147.0,147.0,0.11869365
148.0,148.0,0.039173357
