x,y,species cloglog values
1.0,1.0,0.13982229
2.0,2.0,0.66035414
3.0,3.0,0.39481667
4.0,4.0,0.29455644
5.0,5.0,0.05689385
6.0,6.0,0.09792776
7.0,7.0,0.10438483
8.0,8.0,0.43699768
9.0,9.0,0.3045693
10.0,10.0,0.5700783
11.0,11.0,0.28763142
12.0,12.0,0.5706595
13.0,13.0,0.58627313
14.0,14.0,0.24227372
15.0,15.0,0.38198462
16.0,16.0,0.11580744
17.0,17.0,0.5847247
18.0,18.0,0.6243103
19.0,19.0,0.35039735
20.0,20.0,0.032179687
21.0,21.0,0.44853604
22.0,22.0,0.3489863
23.0,23.0,0.68902624
24.0,24.0,0.19217293
25.0,25.0,0.2031528
