x,y,species cloglog values
1.0,1.0,0.29778594
2.0,2.0,0.62201405
3.0,3.0,0.33238187
4.0,4.0,0.20861751
5.0,5.0,0.004883163
6.0,6.0,0.21786854
7.0,7.0,0.4430733
8.0,8.0,0.041743036
9.0,9.0,0.028310502
10.0,10.0,0.41368338
11.0,11.0,0.21881464
12.0,12.0,0.79594564
13.0,13.0,0.31497654
14.0,14.0,0.24697289
15.0,15.0,0.7000259
16.0,16.0,0.31958938
17.0,17.0,0.022732813
18.0,18.0,0.5302507
19.0,19.0,0.0093721375
20.0,20.0,0.095006645
21.0,21.0,0.5664619
22.0,22.0,0.04014258
23.0,23.0,0.3891363
24.0,24.0,0.0062061227
25.0,25.0,0.006233514
