x,y,species cloglog values
1.0,1.0,0.013171704
2.0,2.0,8.1560237E-4
3.0,3.0,0.31008208
4.0,4.0,0.7349982
5.0,5.0,1.4678678E-4
6.0,6.0,0.0015412167
7.0,7.0,0.008735888
8.0,8.0,0.41177043
9.0,9.0,0.5971407
10.0,10.0,0.22588493
11.0,11.0,0.0014545311
12.0,12.0,0.00856419
13.0,13.0,0.018508764
14.0,14.0,0.307587
15.0,15.0,0.31067827
16.0,16.0,0.19466291
17.0,17.0,0.07201405
18.0,18.0,1.0308705E-4
19.0,19.0,0.0014598926
20.0,20.0,0.011411905
21.0,21.0,7.013097E-4
22.0,22.0,0.01876327
23.0,23.0,0.018421914
24.0,24.0,0.05329141
25.0,25.0,5.0854383E-6
26.0,26.0,0.014059284
27.0,27.0,0.0049369982
28.0,28.0,0.28486937
29.0,29.0,0.037225
30.0,30.0,0.05303716
31.0,31.0,0.010913902
32.0,32.0,0.93702155
33.0,33.0,0.13690177
34.0,34.0,0.3399432
35.0,35.0,0.27529085
36.0,36.0,0.063357115
37.0,37.0,0.1388052
38.0,38.0,0.0060981684
39.0,39.0,0.0010573593
40.0,40.0,0.004757031
41.0,41.0,0.46417186
42.0,42.0,6.5697495E-5
43.0,43.0,0.5062045
44.0,44.0,0.0011205422
45.0,45.0,1.5122481E-4
46.0,46.0,0.03083603
47.0,47.0,0.2978965
48.0,48.0,1.399612E-4
49.0,49.0,0.114854425
50.0,50.0,5.287468E-7
51.0,51.0,0.01688968
52.0,52.0,0.0014627827
53.0,53.0,1.1033583E-4
54.0,54.0,0.51820433
55.0,55.0,6.703918E-4
56.0,56.0,0.09477671
57.0,57.0,3.3252952E-6
58.0,58.0,3.2159372E-5
59.0,59.0,0.18614303
60.0,60.0,0.107698895
61.0,61.0,0.0066692736
62.0,62.0,0.05587794
63.0,63.0,0.11760424
64.0,64.0,1.0957467E-5
65.0,65.0,0.09879292
66.0,66.0,0.25678885
67.0,67.0,2.7579407E-4
68.0,68.0,0.012379228
69.0,69.0,0.03363289
70.0,70.0,0.07460433
71.0,71.0,0.057502177
72.0,72.0,0.0036763328
73.0,73.0,0.0052704928
74.0,74.0,6.737665E-6
75.0,75.0,0.026260844
76.0,76.0,0.021529745
77.0,77.0,0.0049040206
78.0,78.0,1.2885409E-5
79.0,79.0,0.0831487
80.0,80.0,0.81066376
81.0,81.0,0.08077646
82.0,82.0,0.05575665
83.0,83.0,0.32062587
84.0,84.0,5.9122633E-4
85.0,85.0,5.521376E-4
86.0,86.0,0.0067714974
87.0,87.0,0.008725378
88.0,88.0,0.023964413
89.0,89.0,0.43493
90.0,90.0,0.009904337
91.0,91.0,0.12704183
92.0,92.0,5.8998116E-6
93.0,93.0,0.23716214
94.0,94.0,4.977912E-4
95.0,95.0,0.012259762
96.0,96.0,4.7062134E-4
97.0,97.0,0.13151772
98.0,98.0,0.0013835579
99.0,99.0,5.4973626E-4
100.0,100.0,0.007115254
101.0,101.0,0.16823791
102.0,102.0,0.010825573
103.0,103.0,0.00971711
104.0,104.0,5.580054E-5
105.0,105.0,0.55570793
106.0,106.0,0.75314796
107.0,107.0,2.9317493E-6
108.0,108.0,2.7067112E-5
109.0,109.0,0.011387403
110.0,110.0,0.06672975
111.0,111.0,4.1042025E-5
112.0,112.0,0.012819323
113.0,113.0,0.5951625
114.0,114.0,4.0692215E-5
115.0,115.0,0.046463836
116.0,116.0,3.5314664E-4
117.0,117.0,0.001275029
118.0,118.0,3.337621E-5
119.0,119.0,0.028179463
120.0,120.0,0.029025745
121.0,121.0,0.017733317
122.0,122.0,0.29097605
123.0,123.0,5.8301634E-6
124.0,124.0,0.29916155
125.0,125.0,0.1809551
126.0,126.0,0.0031717748
127.0,127.0,0.01531558
128.0,128.0,0.6106211
129.0,129.0,0.0023725103
130.0,130.0,0.11969129
131.0,131.0,0.23535421
132.0,132.0,6.63567E-6
133.0,133.0,0.52969897
134.0,134.0,0.014311316
135.0,135.0,0.24816723
136.0,136.0,0.00594296
137.0,137.0,1.3435E-4
138.0,138.0,0.013149904
139.0,139.0,5.233485E-4
140.0,140.0,0.003852598
141.0,141.0,0.28299856
142.0,142.0,0.011159068
143.0,143.0,0.9965884
144.0,144.0,2.2119962E-6
145.0,145.0,0.22776657
146.0,146.0,0.0026006214
147.0,147.0,1.1058551E-5
148.0,148.0,4.72203E-5
