x,y,species cloglog values
1.0,1.0,0.14322382
2.0,2.0,0.54082215
3.0,3.0,0.682356
4.0,4.0,0.017833868
5.0,5.0,0.002830774
6.0,6.0,0.56488454
7.0,7.0,0.25318936
8.0,8.0,0.17649573
9.0,9.0,0.16548705
10.0,10.0,0.010738237
11.0,11.0,0.0027810617
12.0,12.0,0.0075502046
13.0,13.0,0.07758117
14.0,14.0,0.10187166
15.0,15.0,0.15883657
16.0,16.0,0.11627718
17.0,17.0,0.11969858
18.0,18.0,0.13336422
19.0,19.0,0.06371562
20.0,20.0,0.6281271
21.0,21.0,0.23708417
22.0,22.0,0.25106743
23.0,23.0,0.014426849
24.0,24.0,0.10303955
25.0,25.0,0.06582141
26.0,26.0,0.115476355
27.0,27.0,0.3064994
28.0,28.0,0.003981208
29.0,29.0,0.054377034
30.0,30.0,0.068665534
31.0,31.0,0.04058154
32.0,32.0,0.10901742
33.0,33.0,0.012388752
34.0,34.0,0.5999688
35.0,35.0,0.6666403
36.0,36.0,0.70691013
37.0,37.0,0.021861773
38.0,38.0,0.094052464
39.0,39.0,0.01053614
40.0,40.0,0.15430453
41.0,41.0,0.23306951
42.0,42.0,0.091871925
43.0,43.0,0.16202523
44.0,44.0,0.6342677
45.0,45.0,0.1489518
46.0,46.0,0.09999936
47.0,47.0,0.03783088
48.0,48.0,0.18456219
49.0,49.0,0.19067563
50.0,50.0,0.3120448
