x,y,species cloglog values
1.0,1.0,0.531004
2.0,2.0,0.052225254
3.0,3.0,0.46768773
4.0,4.0,0.021026755
5.0,5.0,0.08368503
6.0,6.0,0.11367142
7.0,7.0,0.010083457
8.0,8.0,0.040850908
9.0,9.0,0.090591446
10.0,10.0,0.034619298
11.0,11.0,0.22175513
12.0,12.0,0.554349
13.0,13.0,0.056415234
14.0,14.0,0.048679844
15.0,15.0,0.5858978
16.0,16.0,0.35303125
17.0,17.0,0.30276796
18.0,18.0,0.4465199
19.0,19.0,0.6031751
20.0,20.0,0.04212645
21.0,21.0,0.003269039
22.0,22.0,0.03304246
23.0,23.0,0.26068938
24.0,24.0,0.031457342
