X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.008046707483724895,43.34883934950412,0.6408141855608548
2.0,2.0,train,0.03783840263703879,100.0,0.9918911939230526
3.0,3.0,train,0.008993578399525646,59.07362761388452,0.6815855534920408
4.0,4.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
5.0,5.0,train,0.03783840263703879,100.0,0.9918911939230526
6.0,6.0,train,0.004381410984369821,11.640235334239415,0.4273721512032994
7.0,7.0,train,0.005254812217895231,16.529341456774816,0.4876034846585109
8.0,8.0,train,0.007681766997015867,31.66996794242277,0.6237411842167824
9.0,9.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
10.0,10.0,train,0.007881244508506616,42.544202761598996,0.6331715025244011
11.0,11.0,train,0.020118344141709637,93.77293063415866,0.922694413594484
12.0,12.0,train,0.0072595535163446296,24.280565906577028,0.6029737347308555
13.0,13.0,train,0.03783840263703879,100.0,0.9918911939230526
14.0,14.0,train,0.00362099036810265,6.942273905707565,0.3691949278443507
15.0,15.0,train,0.007881244508506616,42.544202761598996,0.6331715025244011
16.0,16.0,train,0.004370907924239945,11.202015341653883,0.42660633519932745
17.0,17.0,train,0.0035069312675668784,5.860775058085075,0.35997290062037657
18.0,18.0,train,0.0073848981012319325,26.470871794402484,0.6092559363347703
19.0,19.0,train,0.003162798675932045,5.5100730309642305,0.33132363139918997
20.0,20.0,train,0.008046707483724895,43.34883934950412,0.6408141855608548
21.0,21.0,train,0.004600135607633528,12.100237587363909,0.4430897574809979
22.0,22.0,train,0.005676216574014916,18.74028205740827,0.5143556644235859
23.0,23.0,train,0.007881244508506616,42.544202761598996,0.6331715025244011
24.0,24.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
25.0,25.0,train,0.008993578399525646,59.07362761388452,0.6815855534920408
26.0,26.0,train,0.006788755297328067,20.082675156502663,0.5784620252742119
27.0,27.0,train,0.008993578399525646,59.07362761388452,0.6815855534920408
28.0,28.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
29.0,29.0,train,0.008993578399525646,59.07362761388452,0.6815855534920408
30.0,30.0,train,0.03783840263703879,100.0,0.9918911939230526
31.0,31.0,train,0.0049904951693893855,14.495850390482703,0.4700767466804293
32.0,32.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
33.0,33.0,train,0.004600135607633528,12.100237587363909,0.4430897574809979
34.0,34.0,train,0.007881244508506616,42.544202761598996,0.6331715025244011
35.0,35.0,train,0.008938983797838944,48.34244869567577,0.6793658358667339
36.0,36.0,train,0.00362099036810265,6.942273905707565,0.3691949278443507
37.0,37.0,train,0.03783840263703879,100.0,0.9918911939230526
38.0,38.0,train,0.008938983797838944,48.34244869567577,0.6793658358667339
39.0,39.0,train,0.03783840263703879,100.0,0.9918911939230526
40.0,40.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
41.0,41.0,train,0.005676216574014916,18.74028205740827,0.5143556644235859
42.0,42.0,train,0.008993578399525646,59.07362761388452,0.6815855534920408
43.0,43.0,train,0.007230960928812988,23.554572693356764,0.6015266003498769
44.0,44.0,train,0.03783840263703879,100.0,0.9918911939230526
45.0,45.0,train,0.0072595535163446296,24.280565906577028,0.6029737347308555
46.0,46.0,train,0.008046707483724895,43.34883934950412,0.6408141855608548
47.0,47.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
48.0,48.0,train,0.0049904951693893855,14.495850390482703,0.4700767466804293
49.0,49.0,train,0.002576292691418882,4.6326078992041815,0.2795103660044097
50.0,50.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
51.0,51.0,train,0.03783840263703879,100.0,0.9918911939230526
52.0,52.0,train,0.03783840263703879,100.0,0.9918911939230526
53.0,53.0,train,0.007681766997015867,31.66996794242277,0.6237411842167824
54.0,54.0,train,0.0073848981012319325,26.470871794402484,0.6092559363347703
55.0,55.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
56.0,56.0,train,0.0073848981012319325,26.470871794402484,0.6092559363347703
57.0,57.0,train,0.03783840263703879,100.0,0.9918911939230526
58.0,58.0,train,0.008046707483724895,43.34883934950412,0.6408141855608548
59.0,59.0,train,0.0073848981012319325,26.470871794402484,0.6092559363347703
60.0,60.0,train,0.024432578156632984,96.21615060175067,0.9553526477627945
61.0,61.0,train,0.024432578156632984,96.21615060175067,0.9553526477627945
62.0,62.0,train,0.03783840263703879,100.0,0.9918911939230526
63.0,63.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
64.0,64.0,train,0.008938983797838944,48.34244869567577,0.6793658358667339
65.0,65.0,train,0.0072595535163446296,24.280565906577028,0.6029737347308555
66.0,66.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
67.0,67.0,train,0.007681766997015867,31.66996794242277,0.6237411842167824
68.0,68.0,train,0.007881244508506616,42.544202761598996,0.6331715025244011
69.0,69.0,train,0.007681766997015867,31.66996794242277,0.6237411842167824
70.0,70.0,train,0.009386156417497356,68.11524455175123,0.6971009314618063
