x,y,species cloglog values
1.0,1.0,0.503246
2.0,2.0,0.49082533
3.0,3.0,0.18452601
4.0,4.0,0.616872
5.0,5.0,0.525158
6.0,6.0,0.46389794
7.0,7.0,0.426119
8.0,8.0,0.42049077
9.0,9.0,0.29960984
10.0,10.0,0.679043
11.0,11.0,0.5233824
12.0,12.0,0.5908105
13.0,13.0,0.07761581
14.0,14.0,0.16931587
15.0,15.0,0.7299075
16.0,16.0,0.18845755
17.0,17.0,0.7095788
18.0,18.0,0.4289549
19.0,19.0,0.5999431
20.0,20.0,0.652844
21.0,21.0,0.3253042
22.0,22.0,0.22453198
23.0,23.0,0.3060022
24.0,24.0,0.6259369
25.0,25.0,0.49489984
