X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.03752794136019193,80.83273075192244,0.7171778778703088
2.0,2.0,train,0.03657150543581208,69.64697637656778,0.7079265441372669
3.0,3.0,train,0.029816957725696338,22.884203924196328,0.6333829649698595
4.0,4.0,train,0.03303775761080268,45.36139622355583,0.6710428746413015
5.0,5.0,train,0.028073363327275048,17.068178965883405,0.6112270811922231
6.0,6.0,train,0.035300926790066925,65.98986846848199,0.6951668949605664
7.0,7.0,train,0.03421488315192989,55.5332351933189,0.6838194768410153
8.0,8.0,train,0.030072423318031987,25.891604266716588,0.6365213520880926
9.0,9.0,train,0.027061841900849537,14.26106068691859,0.5977650388105183
10.0,10.0,train,0.03842537150385518,96.06062973720418,0.7255918169534925
11.0,11.0,train,0.032449933240717876,32.24455752057173,0.6644705863683704
12.0,12.0,train,0.03765624510863516,84.59759097625066,0.7183964253051416
13.0,13.0,train,0.03500483175759681,62.4600772928335,0.6921141831120401
14.0,14.0,train,0.03803783515250078,88.40189519296133,0.7219895858391103
15.0,15.0,train,0.03350029541555381,48.71245350144832,0.6761237414788184
16.0,16.0,train,0.03817606957367101,92.21769192438825,0.7232798970341983
17.0,17.0,train,0.03399522552648266,52.1124067955583,0.6814735494346447
18.0,18.0,train,0.03266596045120359,38.766630984842884,0.6669010455714226
19.0,19.0,train,0.03715743515833613,73.40623165716697,0.7136293664153441
20.0,20.0,train,0.039389310425327125,100.0,0.7343506937719781
21.0,21.0,train,0.034257179290694925,58.957538336260114,0.6842692088225661
22.0,22.0,train,0.03290584018733867,42.05968723799548,0.6695792395383023
23.0,23.0,train,0.02632486446530362,11.554723750632746,0.5876641929754758
24.0,24.0,train,0.03257789846578836,35.50146229303827,0.6659124186780985
