Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.99307E-9,0.000000399,0.000000327,1,0,0
7.27801E-9,0.00000166,0.000000596,0.990825688,0,0
2.17949E-8,0.00000384,0.000001784,0.986238532,0,0
4.03966E-8,0.000013377,0.000003307,0.972477064,0,0
1.24594E-7,0.000030019,0.0000102,0.963302752,0,0
1.40521E-7,0.000056567,0.000011504,0.95412844,0,0
3.51597E-7,0.00013297,0.000028784,0.940366972,0,0
6.24974E-7,0.000285422,0.000051163,0.926605505,0,0
1.37053E-6,0.000539144,0.000112194,0.917431193,0,0
2.62135E-6,0.001183529,0.000214577,0.903669725,0,0
4.57509E-6,0.002657638,0.000374476,0.885321101,0,0
7.30398E-6,0.005592706,0.000597772,0.862385321,0,0
9.92453E-6,0.010583556,0.000812157,0.834862385,0,0
2.21164E-5,0.025942925,0.001808949,0.788990826,0,0
4.60837E-5,0.054487368,0.003765605,0.747706422,0,0
5.92943E-5,0.101387941,0.004842449,0.706422018,0,0
1.34591E-4,0.206760031,0.010958017,0.651376147,0.00729927,0
2.91833E-4,0.327185755,0.023608203,0.623853211,0.00729927,0
3.5145E-4,0.426164706,0.028362037,0.610091743,0.00729927,0
3.99235E-4,0.502788691,0.032155594,0.600917431,0.00729927,0
4.23078E-4,0.625827651,0.034042923,0.587155963,0.00729927,0
5.60698E-4,0.730031143,0.044864763,0.577981651,0.00729927,0
5.63918E-4,0.786422907,0.045116511,0.573394495,0.00729927,0
5.75554E-4,0.843978306,0.046025725,0.568807339,0.00729927,0
5.99973E-4,0.90397562,0.04793092,0.564220183,0.00729927,0
6.52559E-4,1.031690133,0.052020757,0.555045872,0.00729927,0
6.89834E-4,1.166043439,0.054909215,0.54587156,0.00729927,0
7.4085E-4,1.240128399,0.058848113,0.541284404,0.00729927,0
8.20132E-4,1.322141602,0.064936946,0.536697248,0.00729927,0
8.59517E-4,1.40809326,0.06794699,0.532110092,0.00729927,0
9.48443E-4,1.593831701,0.074707802,0.52293578,0.00729927,0
9.94806E-4,1.789749438,0.078213178,0.513761468,0.00729927,0
1.07667E-3,2.102280106,0.084369989,0.5,0.00729927,0
1.45237E-3,2.381979169,0.112103911,0.490825688,0.01459854,0
1.46173E-3,2.52815197,0.112783678,0.486238532,0.02189781,0
1.54318E-3,2.828901652,0.118680212,0.47706422,0.02919708,0
1.60024E-3,3.145630986,0.122787817,0.467889908,0.02919708,0
1.72129E-3,3.31775973,0.131437496,0.463302752,0.02919708,0
1.76759E-3,3.668615671,0.134723615,0.45412844,0.02919708,0
2.01736E-3,3.870356738,0.152237086,0.449541284,0.03649635,0
2.03184E-3,4.275277073,0.153241477,0.440366972,0.051094891,0
2.09575E-3,4.694136233,0.157659923,0.431192661,0.058394161,0
2.1804E-3,4.912175744,0.16347699,0.426605505,0.058394161,0
2.28958E-3,5.141133635,0.170920926,0.422018349,0.058394161,0
2.32372E-3,5.373505424,0.173234833,0.417431193,0.058394161,0
2.36182E-3,5.609687333,0.17580967,0.412844037,0.058394161,0
2.8697E-3,5.896657191,0.209375464,0.408256881,0.058394161,0
3.03454E-3,6.200111293,0.219973326,0.403669725,0.065693431,0
3.21807E-3,6.521918494,0.231605648,0.399082569,0.072992701,0
3.21932E-3,6.84385051,0.231684158,0.394495413,0.072992701,0
3.21932E-3,7.165782525,0.231684158,0.385321101,0.072992701,0
3.25376E-3,7.491158421,0.233847284,0.385321101,0.087591241,0
3.52887E-3,7.844045215,0.250909866,0.380733945,0.087591241,0
3.58582E-3,8.202626806,0.254394092,0.376146789,0.087591241,0
3.65978E-3,8.568604782,0.258895214,0.371559633,0.087591241,0
3.67372E-3,8.935977267,0.259740802,0.366972477,0.087591241,0
3.95598E-3,9.33157541,0.276650114,0.362385321,0.087591241,0
3.95807E-3,9.727382197,0.276773658,0.357798165,0.087591241,0
4.25224E-3,11.735833484,0.293983023,0.334862385,0.124087591,0
4.26461E-3,12.162294234,0.294697411,0.330275229,0.124087591,0
4.40919E-3,12.60321341,0.302996584,0.325688073,0.131386861,0
4.40919E-3,13.044132586,0.302996584,0.316513761,0.131386861,0
4.52984E-3,13.497117055,0.309847296,0.316513761,0.145985401,0
4.78222E-3,13.975338683,0.323960091,0.311926606,0.145985401,0
5.11736E-3,14.487074339,0.342256288,0.30733945,0.145985401,0
5.16107E-3,15.00317549,0.34460579,0.302752294,0.145985401,0
5.76702E-3,15.579883055,0.376324769,0.298165138,0.160583942,0
6.2233E-3,16.202213435,0.399192032,0.293577982,0.167883212,0
6.62639E-3,17.487180151,0.418694733,0.28440367,0.182481752,0
6.71852E-3,18.159034609,0.423062375,0.279816514,0.204379562,0
7.16403E-3,18.875437614,0.443725752,0.275229358,0.204379562,0
7.19027E-3,19.594464391,0.444919341,0.270642202,0.211678832,0
7.44635E-3,23.215206078,0.456435034,0.247706422,0.248175182,0
8.41149E-3,24.056354747,0.497730638,0.243119266,0.248175182,0
8.41149E-3,24.897503415,0.497730638,0.233944954,0.248175182,0
9.69453E-3,25.866956653,0.547811951,0.233944954,0.262773723,0
9.84793E-3,30.729562387,0.553454997,0.211009174,0.299270073,0
1.01725E-2,50.457878324,0.56516523,0.119266055,0.445255474,0
1.01725E-2,61.647661749,0.56516523,0.064220183,0.445255474,0
1.18433E-2,62.831990588,0.620753246,0.064220183,0.532846715,0
1.18793E-2,64.019923224,0.621870489,0.059633028,0.532846715,0
1.29667E-2,65.31659253,0.654076419,0.055045872,0.540145985,0
1.31918E-2,66.635765542,0.660391892,0.050458716,0.547445255,0
2.08934E-2,68.72511257,0.819219566,0.04587156,0.554744526,0
2.08934E-2,72.903800251,0.819219566,0.032110092,0.554744526,0
2.58275E-2,75.486548153,0.879294858,0.032110092,0.576642336,0
2.60289E-2,78.089218233,0.881268953,0.027522936,0.620437956,0
2.98579E-2,81.07522985,0.913218394,0.02293578,0.656934307,0
3.22138E-2,84.296595533,0.928440575,0.018348624,0.664233577,0
3.25429E-2,87.550899718,0.930343177,0.013761468,0.671532847,0
5.232E-2,92.782900353,0.986202312,0.009174312,0.737226277,0
7.2171E-2,100,0.997283429,0.004587156,0.912408759,0
7.21711E-2,100,0.997283461,0,0.912408759,0
