x,y,species cloglog values
1.0,1.0,0.6115509
2.0,2.0,0.45055816
3.0,3.0,0.38619682
4.0,4.0,0.19002391
5.0,5.0,0.110355616
6.0,6.0,0.032089334
7.0,7.0,0.010956369
8.0,8.0,0.4331178
9.0,9.0,0.61386794
10.0,10.0,0.25353214
11.0,11.0,0.70619255
12.0,12.0,0.011240736
13.0,13.0,0.08703456
14.0,14.0,0.39003757
15.0,15.0,0.073272884
16.0,16.0,0.025810707
17.0,17.0,0.010265409
18.0,18.0,0.086661905
19.0,19.0,0.24212846
20.0,20.0,0.010938941
21.0,21.0,0.024453828
22.0,22.0,0.24418454
23.0,23.0,0.09929304
24.0,24.0,0.138368
25.0,25.0,0.018718055
