x,y,species cloglog values
1.0,1.0,3.118275E-5
2.0,2.0,0.060726948
3.0,3.0,0.0017817325
4.0,4.0,0.057673246
5.0,5.0,0.34863654
6.0,6.0,0.32044724
7.0,7.0,0.19688532
8.0,8.0,0.16483258
9.0,9.0,0.0075010005
10.0,10.0,7.932708E-5
11.0,11.0,0.27044725
12.0,12.0,0.18664207
13.0,13.0,0.11435661
14.0,14.0,2.5770362E-4
15.0,15.0,0.05222396
16.0,16.0,4.947517E-4
17.0,17.0,5.265699E-7
18.0,18.0,0.9937959
19.0,19.0,0.14539808
20.0,20.0,4.752146E-5
21.0,21.0,0.19570611
22.0,22.0,9.031172E-8
23.0,23.0,7.261869E-8
24.0,24.0,0.13116312
25.0,25.0,6.605651E-6
26.0,26.0,0.25747216
27.0,27.0,2.6385313E-5
28.0,28.0,7.308262E-8
29.0,29.0,0.5638667
30.0,30.0,0.23945117
31.0,31.0,3.617431E-5
32.0,32.0,3.660517E-5
33.0,33.0,0.9001027
34.0,34.0,0.10627644
35.0,35.0,0.2119826
36.0,36.0,1.5938918E-4
37.0,37.0,6.1216842E-6
38.0,38.0,0.060695726
39.0,39.0,6.159067E-4
40.0,40.0,0.35443383
41.0,41.0,0.04172339
42.0,42.0,0.28872293
43.0,43.0,6.679469E-5
44.0,44.0,3.3108412E-5
45.0,45.0,0.08859797
46.0,46.0,0.00594397
47.0,47.0,3.723903E-4
48.0,48.0,0.0036808585
49.0,49.0,3.9118237E-4
50.0,50.0,8.087797E-5
51.0,51.0,0.006443102
52.0,52.0,3.8757882E-4
53.0,53.0,0.11019074
54.0,54.0,3.726439E-4
55.0,55.0,5.9563683E-7
56.0,56.0,1.6450793E-4
57.0,57.0,0.017934682
58.0,58.0,0.0011592519
59.0,59.0,0.003964314
60.0,60.0,0.33992726
61.0,61.0,0.37657696
62.0,62.0,2.0811523E-4
63.0,63.0,2.9050121E-5
64.0,64.0,3.1168654E-9
65.0,65.0,6.9346626E-8
66.0,66.0,0.8921855
67.0,67.0,1.7937395E-5
68.0,68.0,3.8389517E-5
69.0,69.0,0.0103491
70.0,70.0,0.004217276
71.0,71.0,1.6116946E-4
72.0,72.0,4.3376276E-4
73.0,73.0,0.0023223564
74.0,74.0,1.5814956E-7
75.0,75.0,0.029195966
76.0,76.0,0.20145643
77.0,77.0,6.558652E-8
78.0,78.0,0.13574158
79.0,79.0,8.318229E-4
80.0,80.0,0.003258151
81.0,81.0,2.4056206E-4
82.0,82.0,0.027763842
83.0,83.0,0.10474477
84.0,84.0,0.032491725
85.0,85.0,0.80972725
86.0,86.0,3.2898315E-6
87.0,87.0,0.0029797829
88.0,88.0,0.010691216
89.0,89.0,1.3649388E-4
90.0,90.0,1.3551477E-5
91.0,91.0,5.56904E-4
92.0,92.0,4.756694E-6
93.0,93.0,1.5399476E-4
94.0,94.0,0.0075006527
95.0,95.0,7.4436065E-7
96.0,96.0,0.8452557
97.0,97.0,0.0018637109
98.0,98.0,1.090038E-5
99.0,99.0,0.93915457
100.0,100.0,3.2610602E-5
101.0,101.0,0.13138357
102.0,102.0,3.9823266E-5
103.0,103.0,0.9627606
104.0,104.0,1.23339305E-5
105.0,105.0,0.12921195
106.0,106.0,9.679983E-4
107.0,107.0,0.119469546
108.0,108.0,0.0024087839
109.0,109.0,0.5128391
110.0,110.0,0.07632171
111.0,111.0,3.3189563E-6
112.0,112.0,6.2028805E-5
113.0,113.0,0.002327712
114.0,114.0,0.007701026
115.0,115.0,7.1445685E-9
116.0,116.0,1.0285555E-4
117.0,117.0,0.0014424283
118.0,118.0,1.7993189E-6
119.0,119.0,0.008486112
120.0,120.0,0.0041428176
121.0,121.0,0.015587895
122.0,122.0,0.010047873
123.0,123.0,0.3052253
124.0,124.0,6.7746274E-5
125.0,125.0,1.8930826E-9
126.0,126.0,5.1228748E-5
127.0,127.0,0.0017244039
128.0,128.0,0.0074511515
129.0,129.0,0.0014444147
130.0,130.0,0.10788061
131.0,131.0,0.29433584
132.0,132.0,0.9495198
133.0,133.0,0.060969744
134.0,134.0,0.26840153
135.0,135.0,6.6152575E-7
136.0,136.0,0.03032253
137.0,137.0,0.0033434927
138.0,138.0,9.893093E-6
139.0,139.0,0.0012326268
140.0,140.0,0.069313295
141.0,141.0,0.26788133
142.0,142.0,0.0016272202
143.0,143.0,2.9463752E-4
144.0,144.0,0.0013605761
145.0,145.0,2.5713464E-7
146.0,146.0,0.17254934
147.0,147.0,8.2773046E-4
148.0,148.0,2.1687843E-5
