x,y,species cloglog values
1.0,1.0,0.8425165
2.0,2.0,1.077455E-4
3.0,3.0,0.33542925
4.0,4.0,0.103300616
5.0,5.0,1.709615E-4
6.0,6.0,8.16205E-7
7.0,7.0,3.309852E-4
8.0,8.0,0.0059022773
9.0,9.0,0.8339063
10.0,10.0,0.031630304
11.0,11.0,0.2478596
12.0,12.0,0.13696894
13.0,13.0,0.0015953666
14.0,14.0,1.9493236E-4
15.0,15.0,5.4827956E-7
16.0,16.0,0.0014282702
17.0,17.0,0.022674397
18.0,18.0,0.025772434
19.0,19.0,9.405268E-4
20.0,20.0,0.01481133
21.0,21.0,7.421794E-7
22.0,22.0,0.13833703
23.0,23.0,1.2274784E-6
24.0,24.0,0.0021342377
25.0,25.0,0.00394353
26.0,26.0,1.3513418E-5
27.0,27.0,0.016295478
28.0,28.0,0.012562558
29.0,29.0,0.32635275
30.0,30.0,2.8087341E-5
31.0,31.0,5.718416E-4
32.0,32.0,0.76092845
33.0,33.0,4.9716275E-4
34.0,34.0,0.074187204
35.0,35.0,2.0595924E-7
36.0,36.0,2.908753E-4
37.0,37.0,0.18648939
38.0,38.0,1.0023883E-4
39.0,39.0,3.8926115E-5
40.0,40.0,0.012785886
41.0,41.0,0.085989214
42.0,42.0,0.023185309
43.0,43.0,0.3402174
44.0,44.0,1.5370593E-5
45.0,45.0,0.010580714
46.0,46.0,0.020845434
47.0,47.0,0.26946107
48.0,48.0,6.434819E-8
49.0,49.0,7.386283E-5
50.0,50.0,0.46736643
51.0,51.0,9.837454E-4
52.0,52.0,0.010842564
53.0,53.0,0.0033496572
54.0,54.0,0.17210042
55.0,55.0,0.0019993505
56.0,56.0,0.002959261
57.0,57.0,0.20958185
58.0,58.0,1.2025378E-4
59.0,59.0,0.75642467
60.0,60.0,0.115457825
61.0,61.0,0.005110855
62.0,62.0,0.0029055797
63.0,63.0,0.0074338615
64.0,64.0,7.3657484E-6
65.0,65.0,0.0017156024
66.0,66.0,0.006651579
67.0,67.0,5.803674E-4
68.0,68.0,0.05277998
69.0,69.0,0.09149289
70.0,70.0,4.5092198E-5
71.0,71.0,0.00157564
72.0,72.0,0.15026426
73.0,73.0,6.316327E-5
74.0,74.0,0.0013773744
75.0,75.0,9.138469E-5
76.0,76.0,1.923188E-4
77.0,77.0,0.008264032
78.0,78.0,0.40076426
79.0,79.0,0.0022409332
80.0,80.0,5.4230036E-6
81.0,81.0,6.3903263E-7
82.0,82.0,0.047234267
83.0,83.0,2.5898785E-7
84.0,84.0,0.0012137864
85.0,85.0,0.13704109
86.0,86.0,6.3056077E-6
87.0,87.0,0.010975893
88.0,88.0,4.713665E-5
89.0,89.0,0.5519444
90.0,90.0,0.40145087
91.0,91.0,4.547825E-4
92.0,92.0,0.04866468
93.0,93.0,0.028066512
94.0,94.0,0.12617084
95.0,95.0,7.7911983E-7
96.0,96.0,0.05582041
97.0,97.0,0.98874855
98.0,98.0,0.034802373
99.0,99.0,1.3815149E-5
100.0,100.0,0.17280547
101.0,101.0,3.507192E-4
102.0,102.0,2.3395103E-5
103.0,103.0,2.876796E-4
104.0,104.0,0.0068594688
105.0,105.0,1.4437758E-4
106.0,106.0,0.47895783
107.0,107.0,0.0077037765
108.0,108.0,0.0012670538
109.0,109.0,5.596798E-4
110.0,110.0,6.3104835E-7
111.0,111.0,6.176256E-4
112.0,112.0,0.034750707
113.0,113.0,0.0033359274
114.0,114.0,6.572742E-4
115.0,115.0,0.0044154646
116.0,116.0,0.0012154697
117.0,117.0,0.3832244
118.0,118.0,0.048850752
119.0,119.0,8.8633853E-4
120.0,120.0,2.1119103E-8
121.0,121.0,0.0029092075
122.0,122.0,3.3564612E-4
123.0,123.0,2.7749885E-4
124.0,124.0,0.29678875
125.0,125.0,0.0093065575
126.0,126.0,6.18601E-5
127.0,127.0,0.057447027
128.0,128.0,0.008901265
129.0,129.0,5.1803625E-4
130.0,130.0,2.89978E-4
131.0,131.0,0.020450195
132.0,132.0,0.008487956
133.0,133.0,0.51135266
134.0,134.0,4.7145838E-7
135.0,135.0,4.9045025E-7
136.0,136.0,0.31237838
137.0,137.0,2.339518E-5
138.0,138.0,9.081643E-8
139.0,139.0,0.15515587
140.0,140.0,0.15522072
141.0,141.0,1.0322505E-6
142.0,142.0,7.259465E-4
143.0,143.0,1.5494697E-4
144.0,144.0,0.65252316
145.0,145.0,0.019608056
146.0,146.0,0.010087663
147.0,147.0,4.2639176E-6
148.0,148.0,0.001934659
