x,y,species cloglog values
1.0,1.0,0.053555276
2.0,2.0,0.030743927
3.0,3.0,0.32616597
4.0,4.0,0.40558353
5.0,5.0,0.08106927
6.0,6.0,0.24422899
7.0,7.0,0.10093861
8.0,8.0,0.07008834
9.0,9.0,0.5676562
10.0,10.0,0.047789212
11.0,11.0,0.19566742
12.0,12.0,0.42394373
13.0,13.0,0.21601963
14.0,14.0,0.17088296
15.0,15.0,0.30686983
16.0,16.0,0.59715307
17.0,17.0,0.7369421
18.0,18.0,0.64418083
19.0,19.0,0.49297866
20.0,20.0,0.7284279
21.0,21.0,0.4586492
22.0,22.0,0.3955408
23.0,23.0,0.32708463
24.0,24.0,0.097751684
25.0,25.0,0.038192187
