x,y,species cloglog values
1.0,1.0,0.5938034
2.0,2.0,0.06789403
3.0,3.0,0.018631496
4.0,4.0,0.28859633
5.0,5.0,0.00767607
6.0,6.0,0.20300741
7.0,7.0,0.39194414
8.0,8.0,0.48513156
9.0,9.0,0.033156432
10.0,10.0,0.4743194
11.0,11.0,0.7549677
12.0,12.0,0.5772422
13.0,13.0,0.07037023
14.0,14.0,0.098393135
15.0,15.0,0.10903836
16.0,16.0,0.04025801
17.0,17.0,0.6855367
18.0,18.0,0.025318628
19.0,19.0,0.46268687
20.0,20.0,0.085994944
21.0,21.0,0.060313176
22.0,22.0,0.09894108
23.0,23.0,0.02492758
24.0,24.0,0.28122103
