x,y,species cloglog values
1.0,1.0,0.24825525
2.0,2.0,0.10437025
3.0,3.0,0.69922966
4.0,4.0,0.3968227
5.0,5.0,0.22644296
6.0,6.0,0.04310846
7.0,7.0,0.22070259
8.0,8.0,0.4306245
9.0,9.0,0.119308606
10.0,10.0,0.5646262
11.0,11.0,0.5136233
12.0,12.0,0.44106355
13.0,13.0,0.45656782
14.0,14.0,0.23872945
15.0,15.0,0.21201496
16.0,16.0,0.08615105
17.0,17.0,0.67877406
18.0,18.0,0.3651402
19.0,19.0,0.18215394
20.0,20.0,0.8447743
21.0,21.0,0.052859582
22.0,22.0,0.23713166
23.0,23.0,0.06093364
24.0,24.0,0.2268611
25.0,25.0,0.6936052
