Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.99024E-4,0.02990243,0.012885372,1,0,0
4.5771E-4,0.075673469,0.019655804,0.984375,0,0
5.00801E-4,0.12575357,0.02148626,0.96875,0,0
5.19401E-4,0.228055202,0.022275299,0.9375,0,0
7.36548E-4,0.301709979,0.031440267,0.921875,0,0
7.90839E-4,0.45483435,0.033718254,0.890625,0,0
9.88044E-4,0.553638782,0.041947676,0.875,0,0
1.18408E-3,0.672047037,0.050058942,0.859375,0,0
1.23603E-3,0.795650293,0.052196888,0.84375,0,0
1.44427E-3,0.940077639,0.060718624,0.828125,0,0
1.86966E-3,1.127043768,0.077889176,0.8125,0,0
1.93932E-3,1.320976091,0.080670979,0.796875,0,0
2.19229E-3,1.540205486,0.090702449,0.78125,0,0
2.65686E-3,1.80589157,0.108840473,0.765625,0,0
3.19881E-3,2.125773044,0.129543188,0.75,0,0
3.21438E-3,2.447210634,0.130130469,0.734375,0,0
4.30963E-3,2.878174101,0.170485734,0.71875,0,0
4.3572E-3,3.313894158,0.172195258,0.703125,0,0
4.40138E-3,3.75403242,0.17378001,0.6875,0.03125,0
4.46173E-3,4.200205255,0.175939632,0.671875,0.03125,0
4.62867E-3,4.663072018,0.181884605,0.65625,0.03125,0
4.78497E-3,5.141569337,0.187412011,0.640625,0.03125,0
4.83576E-3,5.625145498,0.189199982,0.625,0.03125,0
5.68563E-3,6.193708498,0.218541975,0.609375,0.03125,0
6.07213E-3,6.800921169,0.231532303,0.59375,0.03125,0
7.70997E-3,7.57191849,0.284227198,0.578125,0.03125,0
8.21677E-3,8.393595631,0.299788632,0.5625,0.03125,0
1.19554E-2,9.589137521,0.404600983,0.546875,0.03125,0
1.5597E-2,11.148838038,0.491588564,0.53125,0.03125,0
1.67216E-2,14.380694456,0.515790561,0.5,0.09375,0
1.84012E-2,16.220815939,0.549810555,0.484375,0.09375,0
1.93508E-2,18.155899594,0.567975612,0.46875,0.09375,0
2.02455E-2,22.115531653,0.584418016,0.4375,0.15625,0
2.09975E-2,24.215277755,0.597753292,0.421875,0.1875,0
2.16059E-2,28.475613816,0.608229285,0.390625,0.25,0
2.26754E-2,30.743157702,0.625987462,0.375,0.25,0
2.35643E-2,33.099586966,0.640131577,0.359375,0.28125,0
2.35643E-2,35.456016231,0.640131577,0.328125,0.28125,0
2.39267E-2,37.848690785,0.64574451,0.328125,0.34375,0
2.39267E-2,40.24136534,0.64574451,0.296875,0.34375,0
2.4025E-2,42.64386466,0.647250831,0.296875,0.40625,0
2.51953E-2,45.163395922,0.664708997,0.28125,0.4375,0
2.54896E-2,47.712355628,0.6689613,0.265625,0.46875,0
2.68529E-2,50.397644079,0.687967429,0.25,0.5,0
2.81773E-2,53.215372276,0.705385837,0.234375,0.53125,0
2.90233E-2,56.117706128,0.716000662,0.21875,0.5625,0
3.17574E-2,62.195780463,0.747757337,0.1875,0.625,0
3.17574E-2,65.371520946,0.747757337,0.15625,0.625,0
3.30402E-2,68.67554543,0.761408477,0.15625,0.6875,0
3.30402E-2,71.979569913,0.761408477,0.125,0.6875,0
3.3101E-2,75.289668562,0.762036208,0.125,0.75,0
3.3676E-2,78.657272173,0.767897796,0.109375,0.78125,0
3.43424E-2,82.091508216,0.774509421,0.09375,0.8125,0
3.47107E-2,88.9968118,0.778082867,0.0625,0.875,0
3.76606E-2,96.233939669,0.804734245,0.03125,0.9375,0
