Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.2526E-8,0.000001253,0.000001131,1,0,0
1.44828E-8,0.000002701,0.000001308,0.995555556,0,0
3.55585E-8,0.000012323,0.000003211,0.982222222,0,0
7.3013E-8,0.000026806,0.000006594,0.973333333,0,0
8.00714E-8,0.00005031,0.000007231,0.96,0,0
1.78888E-7,0.000101289,0.000016156,0.942222222,0,0
3.98926E-7,0.000264116,0.000036028,0.915555556,0,0
1.00794E-6,0.000522644,0.000091027,0.902222222,0,0
1.81972E-6,0.001045161,0.000164332,0.884444444,0,0
3.80625E-6,0.002676024,0.000343697,0.857777778,0,0
5.74336E-6,0.005212762,0.000518568,0.835555556,0,0
8.2488E-6,0.010170172,0.0007447,0.804444444,0,0
2.29068E-5,0.026682785,0.002066653,0.76,0,0
3.56039E-5,0.051319639,0.003210346,0.72,0,0
7.35367E-5,0.10014953,0.006619348,0.68,0,0
1.9719E-4,0.21577175,0.017651258,0.644444444,0,0
2.2401E-4,0.304024365,0.020027796,0.626666667,0,0
3.21491E-4,0.42612283,0.028617512,0.608888889,0.00729927,0
3.88681E-4,0.535395809,0.034494153,0.595555556,0.00729927,0
4.76186E-4,0.629534077,0.042094379,0.586666667,0.00729927,0
5.2188E-4,0.729951497,0.046039262,0.577777778,0.00729927,0
5.39959E-4,0.783947407,0.047595622,0.573333333,0.00729927,0
5.43982E-4,0.83834565,0.047941626,0.568888889,0.00729927,0
6.14192E-4,0.957604132,0.053959411,0.56,0.00729927,0
6.26699E-4,1.020273985,0.055027361,0.555555556,0.00729927,0
6.7534E-4,1.154321041,0.059169509,0.546666667,0.00729927,0
7.06191E-4,1.224940136,0.061787246,0.542222222,0.00729927,0
8.00631E-4,1.377553288,0.069755441,0.533333333,0.00729927,0
8.76283E-4,1.465181619,0.076089586,0.528888889,0.00729927,0
9.32444E-4,1.558425996,0.080763836,0.524444444,0.00729927,0
1.0288E-3,1.760742054,0.088728286,0.515555556,0.00729927,0
1.14761E-3,2.084742817,0.098454218,0.502222222,0.00729927,0
1.21834E-3,2.327398979,0.104194868,0.493333333,0.00729927,0
1.30214E-3,2.583006584,0.110948813,0.484444444,0.02189781,0
1.54835E-3,2.883384277,0.130500227,0.475555556,0.02189781,0
1.71493E-3,3.054877487,0.143483271,0.471111111,0.02189781,0
1.74127E-3,3.574268403,0.145517837,0.457777778,0.03649635,0
1.82662E-3,3.756930614,0.15207962,0.453333333,0.03649635,0
1.83992E-3,4.123583952,0.153097669,0.444444444,0.051094891,0
2.22301E-3,4.345885764,0.181897174,0.44,0.058394161,0
2.30169E-3,4.576054865,0.187690333,0.435555556,0.058394161,0
2.33159E-3,4.809214023,0.189880955,0.431111111,0.058394161,0
2.39963E-3,5.049176845,0.194843569,0.426666667,0.058394161,0
2.56951E-3,5.306128101,0.20710267,0.422222222,0.058394161,0
