x,y,species cloglog values
1.0,1.0,0.07500177
2.0,2.0,0.43647665
3.0,3.0,0.23740898
4.0,4.0,0.11905099
5.0,5.0,0.21442987
6.0,6.0,0.02895474
7.0,7.0,0.068735965
8.0,8.0,0.6031357
9.0,9.0,0.021055767
10.0,10.0,0.22481677
11.0,11.0,0.40991586
12.0,12.0,0.021892231
13.0,13.0,0.18191193
14.0,14.0,0.05925989
15.0,15.0,0.24780387
16.0,16.0,0.32980612
17.0,17.0,0.1396754
18.0,18.0,0.16886571
19.0,19.0,0.4877076
20.0,20.0,0.07454247
21.0,21.0,0.74455476
22.0,22.0,0.52011085
23.0,23.0,0.4610129
24.0,24.0,0.38189316
25.0,25.0,0.09075387
