X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.007208991203189812,32.81159316996815,0.61549712858746
2.0,2.0,train,0.014776586353252517,90.79848354638979,0.8590222982591966
3.0,3.0,train,0.010061034991790911,78.89740702160505,0.7365633131782947
4.0,4.0,train,0.007208991203189812,32.81159316996815,0.61549712858746
5.0,5.0,train,0.014776586353252517,90.79848354638979,0.8590222982591966
6.0,6.0,train,0.00348106668259352,9.175678239195491,0.36968601140589397
7.0,7.0,train,0.00202901253979524,4.616544282641605,0.23586943364812163
8.0,8.0,train,0.010061034991790911,78.89740702160505,0.7365633131782947
9.0,9.0,train,0.009478076661866194,54.793491940338065,0.7153943364825355
10.0,10.0,train,0.0056113403626236276,15.298112948677225,0.5247809875710968
11.0,11.0,train,0.0072721778015287205,42.18909355266646,0.6187048823256457
12.0,12.0,train,0.010118588940643044,79.90845693533511,0.7385658927848217
13.0,13.0,train,0.0064614926354041,25.892067970275573,0.5754378738040082
14.0,14.0,train,0.02640590845774242,100.0,0.9698336161633979
15.0,15.0,train,0.007208991203189812,32.81159316996815,0.61549712858746
16.0,16.0,train,0.007749305738180273,42.96434549814848,0.6420785102613054
17.0,17.0,train,0.010118588940643044,79.90845693533511,0.7385658927848217
18.0,18.0,train,0.0072721778015287205,42.18909355266646,0.6187048823256457
19.0,19.0,train,0.010061034991790911,78.89740702160505,0.7365633131782947
20.0,20.0,train,0.0064614926354041,25.892067970275573,0.5754378738040082
21.0,21.0,train,0.009478076661866194,54.793491940338065,0.7153943364825355
22.0,22.0,train,0.0029520143499880786,6.365990666054738,0.32388546800192164
23.0,23.0,train,0.004413944929375422,10.740752991401981,0.4430182707219549
24.0,24.0,train,0.0024599286977265047,6.0707266702196145,0.2783028011807146
25.0,25.0,train,0.0072721778015287205,42.18909355266646,0.6187048823256457
26.0,26.0,train,0.0072721778015287205,42.18909355266646,0.6187048823256457
27.0,27.0,train,0.007208991203189812,32.81159316996815,0.61549712858746
28.0,28.0,train,0.02640590845774242,100.0,0.9698336161633979
29.0,29.0,train,0.010118588940643044,79.90845693533511,0.7385658927848217
30.0,30.0,train,0.02640590845774242,100.0,0.9698336161633979
