x,y,species cloglog values
1.0,1.0,0.0309357
2.0,2.0,0.05181296
3.0,3.0,0.67206377
4.0,4.0,0.053444594
5.0,5.0,0.6309155
6.0,6.0,0.714426
7.0,7.0,0.60787916
8.0,8.0,0.054961268
9.0,9.0,0.23990682
10.0,10.0,0.6285435
11.0,11.0,0.62782574
12.0,12.0,0.11796678
13.0,13.0,0.26132864
14.0,14.0,0.07396086
15.0,15.0,0.5680029
16.0,16.0,0.3987858
17.0,17.0,0.6402554
18.0,18.0,0.17576887
19.0,19.0,0.0711213
20.0,20.0,0.0648748
21.0,21.0,0.046781637
22.0,22.0,0.13088733
23.0,23.0,0.1911415
24.0,24.0,0.12045868
