x,y,species cloglog values
1.0,1.0,0.055400793
2.0,2.0,0.33093527
3.0,3.0,0.13924715
4.0,4.0,0.089879006
5.0,5.0,0.6469386
6.0,6.0,0.14793749
7.0,7.0,0.27456394
8.0,8.0,0.061094694
9.0,9.0,0.69425404
10.0,10.0,0.053815253
11.0,11.0,0.050870955
12.0,12.0,0.64558464
13.0,13.0,0.05625214
14.0,14.0,0.17180467
15.0,15.0,0.13892002
16.0,16.0,0.6794924
17.0,17.0,0.034405433
18.0,18.0,0.6356691
19.0,19.0,0.50861174
20.0,20.0,0.65322846
21.0,21.0,0.043095313
22.0,22.0,0.07571301
23.0,23.0,0.19001386
24.0,24.0,0.06835029
