X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
1.0,1.0,train,0.034705620007404556,82.08767458537598,0.7098382594160728
2.0,2.0,train,0.03479836293349028,85.56537070727384,0.7107960801862176
3.0,3.0,train,0.03134869770173981,39.31116157517597,0.6729481516705218
4.0,4.0,train,0.03485903784342224,89.05298692555785,0.7114210006857448
5.0,5.0,train,0.024598502517258803,12.974669733921683,0.5839626155507815
6.0,6.0,train,0.026247038583537906,15.599422270750587,0.6077097914296132
7.0,7.0,train,0.03096226114331498,36.17618603622971,0.6684111283142811
8.0,8.0,train,0.03728450248278898,100.0,0.7353265588436637
9.0,9.0,train,0.023792757208744828,10.514789120314163,0.5718381110917381
10.0,10.0,train,0.03691597664673936,96.27149728359123,0.73182617609083
11.0,11.0,train,0.032857452967770706,61.87248187450913,0.6900754378243572
12.0,12.0,train,0.032616735252266583,58.58785935946653,0.6874042154741452
13.0,13.0,train,0.032096664518690435,52.072478044580265,0.6815541722724455
14.0,14.0,train,0.03527287666331922,92.57975321000968,0.7156474647157707
15.0,15.0,train,0.03249925807012129,55.32536634058341,0.6860922345405407
16.0,16.0,train,0.02848713621196293,21.2803535169451,0.6378210421973611
17.0,17.0,train,0.03343026527798683,71.83287361903098,0.696340457675269
18.0,18.0,train,0.03293507540900994,65.1655874825565,0.6909319303966519
19.0,19.0,train,0.031571480738831266,42.46805535800817,0.6755355080439774
20.0,20.0,train,0.031915648092475976,45.66094481488903,0.6794924186214937
21.0,21.0,train,0.03206219547463331,48.86601358183665,0.6811625992392585
22.0,22.0,train,0.03424620066597407,78.61636737313695,0.7050465325630848
23.0,23.0,train,0.02999532765720014,33.0801728922692,0.6567809910082989
24.0,24.0,train,0.03358264406174323,75.19196966408019,0.6979856375904812
